,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Address-932,"('Address-425', 5.1)","('Address-3236', 5.1)","('Address-1951', 5.29)","('Address-2011', 5.29)","('Address-4203', 5.29)","('Address-3496', 5.48)","('Address-3542', 5.48)","('Address-798', 5.48)","('Address-818', 5.48)","('Address-3097', 5.48)"
Address-933,"('Address-2317', 6.0)","('Address-3434', 6.0)","('Address-3376', 6.0)","('Address-4132', 6.16)","('Address-3850', 6.16)","('Address-2652', 6.48)","('Address-3558', 6.48)","('Address-2931', 6.48)","('Address-1198', 6.48)","('Address-1943', 6.63)"
Address-934,"('Address-1552', 5.48)","('Address-4237', 5.48)","('Address-2253', 5.48)","('Address-3937', 5.66)","('Address-398', 5.66)","('Address-1971', 5.83)","('Address-3155', 5.83)","('Address-1239', 5.83)","('Address-2574', 5.83)","('Address-369', 6.0)"
Address-935,"('Address-1708', 6.32)","('Address-4229', 6.32)","('Address-3561', 6.32)","('Address-3985', 6.32)","('Address-3226', 6.48)","('Address-1696', 6.48)","('Address-2016', 6.63)","('Address-755', 6.63)","('Address-3696', 6.63)","('Address-3842', 6.78)"
Address-936,"('Address-3979', 5.83)","('Address-1756', 6.0)","('Address-2306', 6.0)","('Address-1441', 6.16)","('Address-4115', 6.16)","('Address-19', 6.32)","('Address-3404', 6.32)","('Address-2072', 6.32)","('Address-1379', 6.48)","('Address-3396', 6.48)"
Address-937,"('Address-1982', 4.47)","('Address-2310', 5.1)","('Address-2761', 5.1)","('Address-2472', 5.48)","('Address-1740', 5.48)","('Address-2952', 5.48)","('Address-3004', 5.48)","('Address-137', 5.66)","('Address-1207', 5.66)","('Address-3296', 5.66)"
Address-938,"('Address-2837', 4.9)","('Address-3166', 5.48)","('Address-3646', 5.66)","('Address-3393', 5.83)","('Address-355', 5.83)","('Address-1054', 6.0)","('Address-2601', 6.0)","('Address-3445', 6.0)","('Address-3264', 6.0)","('Address-3284', 6.0)"
Address-939,"('Address-716', 5.83)","('Address-3474', 6.0)","('Address-1593', 6.0)","('Address-3094', 6.16)","('Address-803', 6.16)","('Address-3063', 6.16)","('Address-3570', 6.16)","('Address-2860', 6.32)","('Address-2172', 6.32)","('Address-3273', 6.48)"
Address-940,"('Address-1040', 5.83)","('Address-1220', 5.83)","('Address-1025', 6.0)","('Address-4144', 6.32)","('Address-4061', 6.32)","('Address-1696', 6.48)","('Address-842', 6.48)","('Address-3756', 6.48)","('Address-14', 6.48)","('Address-1236', 6.63)"
Address-941,"('Address-15', 6.48)","('Address-1481', 6.48)","('Address-1118', 6.78)","('Address-856', 6.93)","('Address-3353', 7.07)","('Address-1707', 7.07)","('Address-512', 7.07)","('Address-1', 7.07)","('Address-1474', 7.21)","('Address-1257', 7.21)"
Address-942,"('Address-2332', 4.9)","('Address-2663', 5.29)","('Address-3566', 5.48)","('Address-3054', 5.66)","('Address-4154', 5.66)","('Address-340', 5.83)","('Address-3553', 5.83)","('Address-2359', 5.83)","('Address-3868', 5.83)","('Address-327', 6.0)"
Address-943,"('Address-1329', 5.1)","('Address-1692', 5.29)","('Address-2059', 5.66)","('Address-2293', 5.66)","('Address-4031', 5.66)","('Address-3508', 5.83)","('Address-2948', 5.83)","('Address-3726', 5.83)","('Address-2003', 5.83)","('Address-1856', 6.0)"
Address-944,"('Address-1939', 5.29)","('Address-85', 5.29)","('Address-2855', 5.48)","('Address-3258', 5.66)","('Address-237', 5.66)","('Address-2496', 5.66)","('Address-3144', 5.83)","('Address-3133', 5.83)","('Address-3981', 5.83)","('Address-1498', 5.83)"
Address-945,"('Address-94', 5.29)","('Address-1005', 5.29)","('Address-1350', 5.48)","('Address-1642', 5.48)","('Address-436', 5.66)","('Address-4001', 5.66)","('Address-2574', 5.66)","('Address-3484', 5.66)","('Address-87', 5.66)","('Address-3526', 5.83)"
Address-946,"('Address-1539', 4.69)","('Address-454', 5.29)","('Address-3600', 5.29)","('Address-3', 5.48)","('Address-996', 5.48)","('Address-135', 5.48)","('Address-1448', 5.66)","('Address-2122', 5.66)","('Address-1367', 5.83)","('Address-1592', 5.83)"
Address-947,"('Address-2597', 5.66)","('Address-2925', 6.32)","('Address-22', 6.63)","('Address-1230', 6.63)","('Address-3082', 6.63)","('Address-473', 6.78)","('Address-3831', 6.78)","('Address-2219', 6.78)","('Address-3009', 6.78)","('Address-868', 6.93)"
Address-948,"('Address-1506', 5.29)","('Address-3531', 5.83)","('Address-3233', 5.83)","('Address-1127', 5.83)","('Address-3020', 5.83)","('Address-1280', 5.83)","('Address-3196', 6.0)","('Address-354', 6.0)","('Address-2280', 6.0)","('Address-3712', 6.0)"
Address-949,"('Address-4106', 6.48)","('Address-1468', 6.63)","('Address-3765', 6.78)","('Address-2728', 6.93)","('Address-430', 6.93)","('Address-2367', 7.07)","('Address-875', 7.07)","('Address-1182', 7.21)","('Address-3203', 7.35)","('Address-1561', 7.35)"
Address-950,"('Address-1097', 5.48)","('Address-407', 5.66)","('Address-3834', 5.83)","('Address-1928', 5.83)","('Address-427', 6.0)","('Address-49', 6.0)","('Address-2415', 6.0)","('Address-4142', 6.0)","('Address-1248', 6.0)","('Address-3377', 6.0)"
Address-951,"('Address-405', 6.48)","('Address-1999', 6.63)","('Address-830', 6.78)","('Address-2767', 6.78)","('Address-2223', 6.93)","('Address-2050', 6.93)","('Address-3804', 7.07)","('Address-3584', 7.07)","('Address-3954', 7.07)","('Address-3894', 7.07)"
Address-952,"('Address-2187', 5.1)","('Address-2177', 5.1)","('Address-94', 5.29)","('Address-3844', 5.29)","('Address-2358', 5.29)","('Address-3133', 5.48)","('Address-953', 5.66)","('Address-3152', 5.66)","('Address-1519', 5.66)","('Address-2412', 5.83)"
Address-953,"('Address-94', 4.24)","('Address-2187', 4.9)","('Address-3311', 4.9)","('Address-2412', 4.9)","('Address-1519', 4.9)","('Address-3133', 4.9)","('Address-234', 5.29)","('Address-3773', 5.29)","('Address-1122', 5.29)","('Address-4095', 5.29)"
Address-954,"('Address-3674', 6.0)","('Address-2628', 6.16)","('Address-4138', 6.32)","('Address-1803', 6.48)","('Address-3351', 6.48)","('Address-1041', 6.63)","('Address-646', 6.78)","('Address-3419', 6.78)","('Address-1737', 6.78)","('Address-3766', 6.78)"
Address-955,"('Address-3020', 5.48)","('Address-2280', 5.66)","('Address-1479', 5.66)","('Address-3332', 5.66)","('Address-3060', 5.66)","('Address-797', 5.83)","('Address-1336', 5.83)","('Address-3855', 5.83)","('Address-1096', 5.83)","('Address-184', 6.0)"
Address-956,"('Address-1351', 5.66)","('Address-3018', 5.83)","('Address-3949', 5.83)","('Address-1064', 6.0)","('Address-4139', 6.0)","('Address-1912', 6.16)","('Address-2391', 6.16)","('Address-3556', 6.32)","('Address-3034', 6.32)","('Address-20', 6.32)"
Address-957,"('Address-1995', 5.48)","('Address-757', 5.66)","('Address-1967', 5.66)","('Address-2018', 5.66)","('Address-2622', 5.66)","('Address-1058', 5.66)","('Address-2810', 5.83)","('Address-1756', 5.83)","('Address-3838', 5.83)","('Address-1773', 5.83)"
Address-958,"('Address-3526', 5.66)","('Address-3868', 5.83)","('Address-436', 5.83)","('Address-1735', 6.0)","('Address-3484', 6.0)","('Address-945', 6.0)","('Address-1775', 6.0)","('Address-3566', 6.0)","('Address-3512', 6.0)","('Address-2553', 6.16)"
Address-959,"('Address-1223', 5.48)","('Address-3377', 5.48)","('Address-4181', 5.83)","('Address-1199', 5.83)","('Address-2760', 5.83)","('Address-4174', 5.83)","('Address-3483', 5.83)","('Address-3979', 5.83)","('Address-3155', 5.83)","('Address-2072', 6.0)"
Address-960,"('Address-1477', 4.9)","('Address-389', 5.1)","('Address-2922', 5.1)","('Address-3832', 5.29)","('Address-2364', 5.29)","('Address-2018', 5.48)","('Address-280', 5.48)","('Address-2410', 5.48)","('Address-2846', 5.48)","('Address-1393', 5.48)"
Address-961,"('Address-1644', 6.32)","('Address-2830', 6.48)","('Address-708', 6.63)","('Address-3557', 6.63)","('Address-1716', 6.63)","('Address-213', 6.63)","('Address-3068', 6.63)","('Address-3375', 6.63)","('Address-1189', 6.63)","('Address-770', 6.78)"
Address-962,"('Address-1483', 5.29)","('Address-2810', 5.29)","('Address-1995', 5.66)","('Address-3745', 5.66)","('Address-1773', 5.66)","('Address-359', 5.83)","('Address-4095', 5.83)","('Address-4070', 5.83)","('Address-1689', 6.0)","('Address-2622', 6.0)"
Address-963,"('Address-3454', 5.48)","('Address-1688', 5.48)","('Address-1779', 5.48)","('Address-2297', 5.48)","('Address-803', 5.66)","('Address-1602', 5.66)","('Address-3078', 5.66)","('Address-2577', 5.83)","('Address-2158', 5.83)","('Address-3263', 6.0)"
Address-964,"('Address-3728', 6.16)","('Address-1586', 6.16)","('Address-408', 6.16)","('Address-1018', 6.16)","('Address-1109', 6.32)","('Address-1335', 6.48)","('Address-622', 6.48)","('Address-59', 6.63)","('Address-1716', 6.63)","('Address-2942', 6.63)"
Address-965,"('Address-661', 5.1)","('Address-3598', 5.29)","('Address-1656', 5.48)","('Address-3330', 5.66)","('Address-3474', 5.66)","('Address-3834', 5.66)","('Address-1480', 5.83)","('Address-3916', 5.83)","('Address-1962', 5.83)","('Address-3154', 5.83)"
Address-966,"('Address-1645', 6.93)","('Address-3718', 7.07)","('Address-123', 7.07)","('Address-4100', 7.21)","('Address-1399', 7.21)","('Address-1691', 7.21)","('Address-1431', 7.21)","('Address-335', 7.21)","('Address-2961', 7.21)","('Address-60', 7.21)"
Address-967,"('Address-2956', 5.83)","('Address-3291', 6.32)","('Address-1849', 6.32)","('Address-1010', 6.48)","('Address-1006', 6.48)","('Address-2941', 6.48)","('Address-246', 6.48)","('Address-297', 6.63)","('Address-3090', 6.63)","('Address-343', 6.78)"
Address-968,"('Address-1085', 5.29)","('Address-1532', 6.16)","('Address-1867', 6.32)","('Address-2068', 6.48)","('Address-3938', 6.48)","('Address-3983', 6.48)","('Address-2352', 6.63)","('Address-1629', 6.78)","('Address-238', 6.93)","('Address-889', 6.93)"
Address-969,"('Address-4074', 6.16)","('Address-3883', 6.32)","('Address-3865', 6.63)","('Address-2686', 6.63)","('Address-3407', 6.78)","('Address-3746', 6.78)","('Address-431', 6.78)","('Address-2393', 6.93)","('Address-1439', 6.93)","('Address-495', 6.93)"
Address-970,"('Address-3829', 6.48)","('Address-4147', 6.63)","('Address-3857', 6.63)","('Address-907', 6.63)","('Address-3506', 6.63)","('Address-2438', 6.78)","('Address-821', 6.78)","('Address-208', 6.78)","('Address-2228', 6.78)","('Address-2220', 6.93)"
Address-971,"('Address-2080', 5.83)","('Address-2935', 6.16)","('Address-3725', 6.48)","('Address-703', 6.48)","('Address-2209', 6.48)","('Address-2107', 6.63)","('Address-580', 6.63)","('Address-4176', 6.93)","('Address-129', 6.93)","('Address-2290', 6.93)"
Address-972,"('Address-3088', 5.48)","('Address-2037', 5.66)","('Address-697', 5.66)","('Address-3908', 5.83)","('Address-3437', 5.83)","('Address-2810', 6.0)","('Address-1410', 6.16)","('Address-1541', 6.16)","('Address-1975', 6.16)","('Address-3018', 6.16)"
Address-973,"('Address-1386', 6.16)","('Address-2851', 6.32)","('Address-3683', 6.32)","('Address-1716', 6.32)","('Address-691', 6.48)","('Address-1560', 6.48)","('Address-648', 6.63)","('Address-44', 6.63)","('Address-2942', 6.63)","('Address-305', 6.63)"
Address-974,"('Address-4237', 5.1)","('Address-3155', 5.29)","('Address-1416', 5.48)","('Address-1594', 5.48)","('Address-1155', 5.48)","('Address-620', 5.66)","('Address-1316', 5.66)","('Address-1382', 5.66)","('Address-3892', 5.66)","('Address-19', 5.83)"
Address-975,"('Address-2817', 4.69)","('Address-3826', 4.9)","('Address-1854', 4.9)","('Address-3779', 5.29)","('Address-1475', 5.29)","('Address-2054', 5.48)","('Address-1967', 5.48)","('Address-2018', 5.66)","('Address-1217', 5.66)","('Address-175', 5.66)"
Address-976,"('Address-1055', 5.48)","('Address-2915', 5.83)","('Address-1268', 5.83)","('Address-2803', 5.83)","('Address-3738', 5.83)","('Address-776', 6.0)","('Address-4192', 6.0)","('Address-2095', 6.0)","('Address-3359', 6.16)","('Address-996', 6.16)"
Address-977,"('Address-2776', 6.0)","('Address-3545', 6.16)","('Address-2500', 6.32)","('Address-572', 6.32)","('Address-2573', 6.32)","('Address-3437', 6.48)","('Address-3797', 6.48)","('Address-3841', 6.48)","('Address-3327', 6.48)","('Address-371', 6.48)"
Address-978,"('Address-613', 6.48)","('Address-2433', 6.63)","('Address-3361', 6.63)","('Address-3870', 6.63)","('Address-1233', 6.63)","('Address-3268', 6.78)","('Address-1628', 6.78)","('Address-267', 6.93)","('Address-2986', 6.93)","('Address-802', 6.93)"
Address-979,"('Address-4048', 5.83)","('Address-459', 6.16)","('Address-745', 6.48)","('Address-2374', 6.63)","('Address-2328', 6.78)","('Address-2342', 6.78)","('Address-2678', 6.78)","('Address-4191', 6.93)","('Address-186', 6.93)","('Address-3206', 6.93)"
Address-980,"('Address-3635', 5.29)","('Address-1520', 5.29)","('Address-155', 5.29)","('Address-429', 5.48)","('Address-2493', 5.66)","('Address-420', 5.66)","('Address-1554', 5.66)","('Address-2687', 5.66)","('Address-1847', 5.66)","('Address-3763', 5.66)"
Address-981,"('Address-4141', 6.16)","('Address-2353', 6.48)","('Address-2647', 6.48)","('Address-353', 6.63)","('Address-2282', 6.63)","('Address-1290', 6.63)","('Address-2346', 6.78)","('Address-214', 6.78)","('Address-4079', 6.78)","('Address-2331', 6.93)"
Address-982,"('Address-1007', 6.0)","('Address-23', 6.0)","('Address-3969', 6.32)","('Address-1160', 6.32)","('Address-1326', 6.32)","('Address-2490', 6.32)","('Address-713', 6.48)","('Address-2710', 6.63)","('Address-2491', 6.63)","('Address-1647', 6.63)"
Address-983,"('Address-3987', 6.0)","('Address-4208', 6.16)","('Address-312', 6.32)","('Address-3010', 6.32)","('Address-375', 6.32)","('Address-2144', 6.32)","('Address-2834', 6.32)","('Address-3947', 6.32)","('Address-3517', 6.48)","('Address-1309', 6.48)"
Address-984,"('Address-2646', 4.69)","('Address-427', 5.1)","('Address-1329', 5.1)","('Address-2032', 5.48)","('Address-373', 5.48)","('Address-3512', 5.48)","('Address-930', 5.48)","('Address-143', 5.48)","('Address-1677', 5.66)","('Address-833', 5.66)"
Address-985,"('Address-2288', 5.48)","('Address-1008', 5.83)","('Address-176', 6.0)","('Address-2555', 6.16)","('Address-3251', 6.32)","('Address-413', 6.32)","('Address-367', 6.32)","('Address-1465', 6.32)","('Address-39', 6.32)","('Address-3711', 6.32)"
Address-986,"('Address-1880', 6.78)","('Address-414', 6.78)","('Address-2145', 6.93)","('Address-3468', 7.07)","('Address-3051', 7.07)","('Address-2589', 7.21)","('Address-2161', 7.21)","('Address-3629', 7.21)","('Address-2083', 7.21)","('Address-3093', 7.21)"
Address-987,"('Address-843', 4.47)","('Address-879', 5.29)","('Address-286', 5.29)","('Address-2178', 5.29)","('Address-3232', 5.66)","('Address-1781', 5.66)","('Address-2408', 5.66)","('Address-3771', 5.66)","('Address-4222', 5.83)","('Address-3197', 5.83)"
Address-988,"('Address-1262', 5.1)","('Address-3111', 5.1)","('Address-665', 5.29)","('Address-800', 5.48)","('Address-210', 5.48)","('Address-1751', 5.83)","('Address-506', 5.83)","('Address-3207', 6.0)","('Address-3350', 6.0)","('Address-541', 6.0)"
Address-989,"('Address-4084', 6.0)","('Address-3603', 6.78)","('Address-1708', 6.78)","('Address-2121', 6.78)","('Address-3248', 6.78)","('Address-1468', 6.93)","('Address-1628', 7.07)","('Address-4062', 7.07)","('Address-3704', 7.07)","('Address-255', 7.21)"
Address-990,"('Address-572', 6.32)","('Address-2413', 6.48)","('Address-2655', 6.48)","('Address-284', 6.48)","('Address-4141', 6.48)","('Address-4160', 6.63)","('Address-1232', 6.63)","('Address-2791', 6.63)","('Address-1822', 6.63)","('Address-610', 6.78)"
Address-991,"('Address-2083', 6.48)","('Address-1806', 6.63)","('Address-1315', 6.78)","('Address-2161', 6.78)","('Address-2284', 6.78)","('Address-2371', 6.93)","('Address-2922', 6.93)","('Address-3870', 6.93)","('Address-629', 6.93)","('Address-3921', 6.93)"
Address-992,"('Address-2684', 6.63)","('Address-2128', 7.48)","('Address-1053', 7.48)","('Address-3490', 7.48)","('Address-1470', 7.62)","('Address-2119', 7.62)","('Address-3268', 7.62)","('Address-3274', 7.62)","('Address-4156', 7.62)","('Address-2083', 7.75)"
Address-993,"('Address-882', 6.0)","('Address-3552', 6.48)","('Address-3450', 6.48)","('Address-2899', 6.63)","('Address-4083', 6.78)","('Address-1645', 6.78)","('Address-2064', 6.78)","('Address-1434', 6.93)","('Address-3696', 6.93)","('Address-2755', 6.93)"
Address-994,"('Address-3785', 6.32)","('Address-3306', 6.48)","('Address-1472', 6.48)","('Address-2431', 6.63)","('Address-2660', 6.63)","('Address-4206', 6.63)","('Address-2526', 6.78)","('Address-707', 6.78)","('Address-2616', 6.78)","('Address-59', 6.78)"
Address-995,"('Address-3533', 5.66)","('Address-3357', 5.66)","('Address-2328', 6.32)","('Address-1996', 6.32)","('Address-1116', 6.48)","('Address-3589', 6.63)","('Address-2641', 6.63)","('Address-386', 6.63)","('Address-2237', 6.63)","('Address-819', 6.63)"
Address-996,"('Address-1367', 5.1)","('Address-1274', 5.29)","('Address-1448', 5.29)","('Address-3', 5.48)","('Address-454', 5.48)","('Address-2122', 5.48)","('Address-946', 5.48)","('Address-1482', 5.66)","('Address-1974', 5.66)","('Address-1539', 5.66)"
Address-997,"('Address-857', 5.48)","('Address-2280', 5.66)","('Address-3373', 5.66)","('Address-1109', 5.83)","('Address-797', 5.83)","('Address-184', 5.83)","('Address-3808', 6.0)","('Address-2348', 6.0)","('Address-1988', 6.0)","('Address-2437', 6.0)"
Address-998,"('Address-1474', 6.0)","('Address-2336', 6.0)","('Address-170', 6.16)","('Address-1229', 6.16)","('Address-3925', 6.16)","('Address-92', 6.16)","('Address-2570', 6.16)","('Address-4206', 6.16)","('Address-2652', 6.32)","('Address-1811', 6.32)"
Address-999,"('Address-2500', 6.0)","('Address-1726', 6.16)","('Address-2154', 6.16)","('Address-864', 6.16)","('Address-194', 6.32)","('Address-1689', 6.48)","('Address-2321', 6.48)","('Address-30', 6.78)","('Address-3883', 6.78)","('Address-2833', 6.78)"
Address-1000,"('Address-635', 5.1)","('Address-2987', 5.29)","('Address-3610', 5.48)","('Address-1753', 5.83)","('Address-1401', 6.0)","('Address-3992', 6.0)","('Address-3891', 6.0)","('Address-2368', 6.0)","('Address-98', 6.0)","('Address-3396', 6.16)"
Address-1001,"('Address-1077', 6.93)","('Address-4208', 7.07)","('Address-13', 7.07)","('Address-1529', 7.21)","('Address-2038', 7.21)","('Address-529', 7.21)","('Address-2024', 7.35)","('Address-3987', 7.35)","('Address-2589', 7.35)","('Address-2642', 7.35)"
Address-1002,"('Address-3454', 5.48)","('Address-2770', 5.48)","('Address-1659', 5.66)","('Address-3400', 5.83)","('Address-775', 5.83)","('Address-642', 5.83)","('Address-2780', 5.83)","('Address-2811', 5.83)","('Address-1799', 6.0)","('Address-2955', 6.0)"
Address-1003,"('Address-1006', 6.32)","('Address-842', 6.32)","('Address-3628', 6.32)","('Address-1861', 6.48)","('Address-3577', 6.48)","('Address-3535', 6.48)","('Address-2614', 6.63)","('Address-2854', 6.63)","('Address-2451', 6.63)","('Address-3494', 6.63)"
Address-1004,"('Address-1733', 5.29)","('Address-449', 5.48)","('Address-3871', 5.48)","('Address-1860', 5.48)","('Address-4054', 5.66)","('Address-3510', 5.83)","('Address-1436', 5.83)","('Address-2147', 5.83)","('Address-496', 5.83)","('Address-515', 5.83)"
Address-1005,"('Address-945', 5.29)","('Address-631', 5.48)","('Address-1064', 5.48)","('Address-1350', 5.48)","('Address-3484', 5.48)","('Address-436', 5.66)","('Address-330', 5.66)","('Address-1735', 5.83)","('Address-48', 5.83)","('Address-2574', 5.83)"
Address-1006,"('Address-2451', 6.0)","('Address-4051', 6.0)","('Address-2941', 6.16)","('Address-2990', 6.16)","('Address-1040', 6.16)","('Address-343', 6.32)","('Address-1816', 6.32)","('Address-1083', 6.32)","('Address-705', 6.32)","('Address-4124', 6.32)"
Address-1007,"('Address-1389', 4.47)","('Address-2491', 4.69)","('Address-2148', 5.1)","('Address-3969', 5.1)","('Address-3083', 5.1)","('Address-2305', 5.29)","('Address-1483', 5.29)","('Address-2253', 5.29)","('Address-2399', 5.48)","('Address-2870', 5.48)"
Address-1008,"('Address-2555', 5.48)","('Address-985', 5.83)","('Address-2288', 6.0)","('Address-1034', 6.16)","('Address-39', 6.16)","('Address-1959', 6.16)","('Address-3999', 6.16)","('Address-191', 6.32)","('Address-4018', 6.32)","('Address-413', 6.32)"
Address-1009,"('Address-1563', 5.83)","('Address-2307', 6.0)","('Address-1048', 6.0)","('Address-3052', 6.16)","('Address-1456', 6.32)","('Address-3516', 6.32)","('Address-2125', 6.32)","('Address-195', 6.32)","('Address-2259', 6.48)","('Address-3372', 6.48)"
Address-1010,"('Address-4081', 5.1)","('Address-3291', 6.16)","('Address-2956', 6.32)","('Address-967', 6.48)","('Address-1495', 6.48)","('Address-3014', 6.48)","('Address-2138', 6.63)","('Address-2937', 6.78)","('Address-1288', 6.93)","('Address-1717', 7.07)"
Address-1011,"('Address-2932', 2.45)","('Address-650', 4.9)","('Address-1954', 5.29)","('Address-2297', 5.48)","('Address-2577', 5.48)","('Address-2374', 5.48)","('Address-4068', 5.66)","('Address-3071', 5.83)","('Address-2926', 5.83)","('Address-1643', 5.83)"
Address-1012,"('Address-418', 6.16)","('Address-1666', 6.16)","('Address-748', 6.32)","('Address-2000', 6.32)","('Address-1513', 6.32)","('Address-703', 6.32)","('Address-2169', 6.32)","('Address-1195', 6.32)","('Address-1527', 6.32)","('Address-1325', 6.32)"
Address-1013,"('Address-4007', 6.32)","('Address-3093', 6.48)","('Address-53', 6.63)","('Address-2974', 6.63)","('Address-852', 6.63)","('Address-4231', 6.63)","('Address-1824', 6.78)","('Address-754', 6.78)","('Address-919', 6.93)","('Address-1233', 6.93)"
Address-1014,"('Address-1871', 4.69)","('Address-2129', 5.48)","('Address-1870', 5.48)","('Address-4203', 5.66)","('Address-1082', 5.66)","('Address-3767', 5.66)","('Address-1554', 5.66)","('Address-862', 5.66)","('Address-2792', 5.66)","('Address-2011', 5.66)"
Address-1015,"('Address-3022', 5.1)","('Address-675', 5.1)","('Address-1450', 5.1)","('Address-243', 5.1)","('Address-2595', 5.29)","('Address-1113', 5.29)","('Address-2067', 5.48)","('Address-1755', 5.48)","('Address-391', 5.48)","('Address-2399', 5.66)"
Address-1016,"('Address-705', 5.48)","('Address-645', 6.0)","('Address-1399', 6.16)","('Address-2913', 6.16)","('Address-4149', 6.32)","('Address-269', 6.48)","('Address-2890', 6.48)","('Address-2628', 6.48)","('Address-480', 6.48)","('Address-2961', 6.63)"
Address-1017,"('Address-384', 5.83)","('Address-343', 6.0)","('Address-285', 6.32)","('Address-1837', 6.48)","('Address-1440', 6.48)","('Address-4160', 6.48)","('Address-1372', 6.63)","('Address-780', 6.63)","('Address-2635', 6.63)","('Address-2362', 6.63)"
Address-1018,"('Address-1335', 6.0)","('Address-3728', 6.0)","('Address-964', 6.16)","('Address-622', 6.48)","('Address-96', 6.63)","('Address-122', 6.63)","('Address-4141', 6.78)","('Address-2402', 6.78)","('Address-1118', 6.78)","('Address-3922', 6.78)"
Address-1019,"('Address-449', 6.16)","('Address-515', 6.16)","('Address-1768', 6.16)","('Address-3155', 6.48)","('Address-2147', 6.48)","('Address-2852', 6.63)","('Address-83', 6.63)","('Address-1009', 6.63)","('Address-1637', 6.63)","('Address-1436', 6.63)"
Address-1020,"('Address-1530', 6.93)","('Address-1497', 6.93)","('Address-458', 6.93)","('Address-802', 7.07)","('Address-3364', 7.07)","('Address-3630', 7.07)","('Address-3108', 7.07)","('Address-3265', 7.07)","('Address-1803', 7.21)","('Address-3718', 7.21)"
Address-1021,"('Address-2915', 6.32)","('Address-2476', 6.63)","('Address-2725', 6.63)","('Address-609', 6.63)","('Address-34', 6.78)","('Address-2215', 7.07)","('Address-2943', 7.07)","('Address-795', 7.07)","('Address-2459', 7.07)","('Address-752', 7.07)"
Address-1022,"('Address-512', 6.16)","('Address-3846', 6.16)","('Address-471', 6.32)","('Address-3568', 6.48)","('Address-2723', 6.48)","('Address-1273', 6.48)","('Address-1118', 6.63)","('Address-821', 6.78)","('Address-1415', 6.78)","('Address-3432', 6.93)"
Address-1023,"('Address-1868', 5.29)","('Address-3882', 5.48)","('Address-2365', 5.66)","('Address-2802', 5.66)","('Address-749', 5.66)","('Address-3647', 5.83)","('Address-258', 5.83)","('Address-4210', 5.83)","('Address-306', 5.83)","('Address-1692', 5.83)"
Address-1024,"('Address-3330', 5.1)","('Address-1223', 5.29)","('Address-3377', 5.48)","('Address-2460', 5.66)","('Address-3004', 5.83)","('Address-1129', 5.83)","('Address-202', 5.83)","('Address-3372', 6.0)","('Address-3155', 6.0)","('Address-959', 6.0)"
Address-1025,"('Address-940', 6.0)","('Address-1187', 6.78)","('Address-430', 6.78)","('Address-332', 6.93)","('Address-2163', 6.93)","('Address-1220', 6.93)","('Address-1040', 7.07)","('Address-842', 7.07)","('Address-3439', 7.07)","('Address-3216', 7.21)"
Address-1026,"('Address-1210', 6.78)","('Address-2223', 6.93)","('Address-1478', 7.07)","('Address-668', 7.21)","('Address-2537', 7.21)","('Address-794', 7.21)","('Address-3894', 7.21)","('Address-3584', 7.21)","('Address-3804', 7.21)","('Address-4180', 7.35)"
Address-1027,"('Address-3034', 5.66)","('Address-267', 5.83)","('Address-2994', 5.83)","('Address-380', 6.16)","('Address-2724', 6.16)","('Address-1844', 6.16)","('Address-3488', 6.16)","('Address-2141', 6.16)","('Address-2271', 6.32)","('Address-3989', 6.32)"
Address-1028,"('Address-1216', 4.9)","('Address-2808', 4.9)","('Address-1554', 5.1)","('Address-510', 5.1)","('Address-899', 5.1)","('Address-2763', 5.1)","('Address-3536', 5.29)","('Address-361', 5.29)","('Address-785', 5.29)","('Address-2715', 5.29)"
Address-1029,"('Address-2873', 4.9)","('Address-3244', 5.29)","('Address-1790', 5.29)","('Address-2824', 5.48)","('Address-1028', 5.48)","('Address-172', 5.48)","('Address-1893', 5.48)","('Address-2932', 5.66)","('Address-2624', 5.66)","('Address-4105', 5.66)"
Address-1030,"('Address-2850', 4.9)","('Address-3388', 5.29)","('Address-2002', 5.66)","('Address-1755', 5.83)","('Address-2832', 6.0)","('Address-2543', 6.0)","('Address-3094', 6.0)","('Address-3750', 6.0)","('Address-3323', 6.16)","('Address-2181', 6.32)"
Address-1031,"('Address-444', 5.29)","('Address-1149', 5.66)","('Address-1547', 5.66)","('Address-474', 5.83)","('Address-4049', 5.83)","('Address-1464', 6.16)","('Address-2007', 6.16)","('Address-3498', 6.16)","('Address-3867', 6.16)","('Address-2234', 6.48)"
Address-1032,"('Address-916', 5.1)","('Address-2269', 5.48)","('Address-1607', 5.48)","('Address-260', 5.66)","('Address-2370', 5.66)","('Address-2428', 5.66)","('Address-566', 5.83)","('Address-3458', 5.83)","('Address-3464', 5.83)","('Address-1287', 6.0)"
Address-1033,"('Address-1306', 6.0)","('Address-974', 6.16)","('Address-1285', 6.16)","('Address-1740', 6.16)","('Address-3348', 6.16)","('Address-1982', 6.16)","('Address-3415', 6.32)","('Address-3840', 6.32)","('Address-306', 6.32)","('Address-4104', 6.32)"
Address-1034,"('Address-1939', 5.48)","('Address-383', 5.48)","('Address-3726', 5.48)","('Address-3763', 5.66)","('Address-1242', 5.66)","('Address-4091', 5.66)","('Address-2364', 5.66)","('Address-3644', 5.66)","('Address-2900', 5.83)","('Address-2003', 5.83)"
