,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
SSN-903,"('SSN-1363', 1.41)","('SSN-207', 2.0)","('SSN-1735', 2.0)","('SSN-945', 2.0)","('SSN-714', 2.0)","('SSN-2170', 2.0)","('SSN-1131', 2.0)","('SSN-1893', 2.0)","('SSN-79', 2.0)","('SSN-1185', 2.0)"
SSN-904,"('SSN-954', 1.41)","('SSN-1787', 1.41)","('SSN-2304', 2.0)","('SSN-923', 2.0)","('SSN-2187', 2.0)","('SSN-663', 2.0)","('SSN-3032', 2.0)","('SSN-2061', 2.0)","('SSN-640', 2.0)","('SSN-1103', 2.0)"
SSN-905,"('SSN-553', 1.41)","('SSN-810', 1.41)","('SSN-811', 1.41)","('SSN-1507', 2.0)","('SSN-1865', 2.0)","('SSN-469', 2.0)","('SSN-1447', 2.0)","('SSN-1099', 2.0)","('SSN-673', 2.0)","('SSN-2555', 2.0)"
SSN-906,"('SSN-2309', 1.41)","('SSN-475', 1.41)","('SSN-585', 2.0)","('SSN-3340', 2.0)","('SSN-3316', 2.0)","('SSN-100', 2.0)","('SSN-3207', 2.0)","('SSN-3215', 2.0)","('SSN-101', 2.0)","('SSN-869', 2.0)"
SSN-907,"('SSN-3062', 2.0)","('SSN-374', 2.0)","('SSN-2984', 2.0)","('SSN-1310', 2.0)","('SSN-759', 2.0)","('SSN-3225', 2.0)","('SSN-633', 2.0)","('SSN-2528', 2.0)","('SSN-1461', 2.0)","('SSN-3392', 2.0)"
SSN-908,"('SSN-481', 1.41)","('SSN-909', 2.0)","('SSN-339', 2.0)","('SSN-2341', 2.0)","('SSN-1178', 2.0)","('SSN-1736', 2.0)","('SSN-484', 2.0)","('SSN-2244', 2.0)","('SSN-1090', 2.0)","('SSN-139', 2.0)"
SSN-909,"('SSN-3213', 1.41)","('SSN-142', 1.41)","('SSN-1316', 1.41)","('SSN-2794', 1.41)","('SSN-606', 1.41)","('SSN-1090', 1.41)","('SSN-1515', 1.41)","('SSN-756', 1.41)","('SSN-2868', 1.41)","('SSN-999', 1.41)"
SSN-910,"('SSN-1383', 1.41)","('SSN-1289', 1.41)","('SSN-1727', 1.41)","('SSN-1122', 2.0)","('SSN-2122', 2.0)","('SSN-2539', 2.0)","('SSN-2721', 2.0)","('SSN-2162', 2.0)","('SSN-2191', 2.0)","('SSN-999', 2.0)"
SSN-911,"('SSN-1232', 1.41)","('SSN-214', 1.41)","('SSN-2858', 2.0)","('SSN-115', 2.0)","('SSN-2488', 2.0)","('SSN-2466', 2.0)","('SSN-922', 2.0)","('SSN-2383', 2.0)","('SSN-3267', 2.0)","('SSN-3222', 2.0)"
SSN-912,"('SSN-1322', 1.41)","('SSN-2798', 1.41)","('SSN-3323', 1.41)","('SSN-2952', 1.41)","('SSN-97', 1.41)","('SSN-1934', 1.41)","('SSN-2639', 1.41)","('SSN-3182', 1.41)","('SSN-3074', 1.41)","('SSN-675', 2.0)"
SSN-913,"('SSN-1868', 1.41)","('SSN-1433', 1.41)","('SSN-1629', 2.0)","('SSN-2232', 2.0)","('SSN-797', 2.0)","('SSN-3331', 2.0)","('SSN-2788', 2.0)","('SSN-770', 2.0)","('SSN-3425', 2.0)","('SSN-2982', 2.0)"
SSN-914,"('SSN-1915', 1.41)","('SSN-519', 2.0)","('SSN-3209', 2.0)","('SSN-2784', 2.0)","('SSN-2663', 2.0)","('SSN-1579', 2.0)","('SSN-629', 2.0)","('SSN-2609', 2.0)","('SSN-2284', 2.0)","('SSN-638', 2.0)"
SSN-915,"('SSN-3136', 1.41)","('SSN-2007', 1.41)","('SSN-2907', 1.41)","('SSN-140', 1.41)","('SSN-31', 2.0)","('SSN-2254', 2.0)","('SSN-1400', 2.0)","('SSN-316', 2.0)","('SSN-860', 2.0)","('SSN-762', 2.0)"
SSN-916,"('SSN-359', 1.41)","('SSN-318', 2.0)","('SSN-2565', 2.0)","('SSN-2742', 2.0)","('SSN-3047', 2.0)","('SSN-2176', 2.0)","('SSN-2506', 2.0)","('SSN-1650', 2.0)","('SSN-2594', 2.0)","('SSN-1334', 2.0)"
SSN-917,"('SSN-654', 1.41)","('SSN-2016', 2.0)","('SSN-3003', 2.0)","('SSN-2548', 2.0)","('SSN-2433', 2.0)","('SSN-15', 2.0)","('SSN-1290', 2.0)","('SSN-3242', 2.0)","('SSN-652', 2.0)","('SSN-1698', 2.0)"
SSN-918,"('SSN-2029', 1.41)","('SSN-2687', 1.41)","('SSN-504', 1.41)","('SSN-498', 1.41)","('SSN-1683', 1.41)","('SSN-2166', 1.41)","('SSN-471', 1.41)","('SSN-386', 1.41)","('SSN-2420', 1.41)","('SSN-3194', 1.41)"
SSN-919,"('SSN-1846', 1.41)","('SSN-1230', 2.0)","('SSN-413', 2.0)","('SSN-941', 2.0)","('SSN-147', 2.0)","('SSN-365', 2.0)","('SSN-2710', 2.0)","('SSN-2798', 2.0)","('SSN-2475', 2.0)","('SSN-1556', 2.0)"
SSN-920,"('SSN-1454', 1.41)","('SSN-2231', 1.41)","('SSN-1343', 2.0)","('SSN-2357', 2.0)","('SSN-413', 2.0)","('SSN-1620', 2.0)","('SSN-1638', 2.0)","('SSN-1092', 2.0)","('SSN-2901', 2.0)","('SSN-3257', 2.0)"
SSN-921,"('SSN-2018', 2.0)","('SSN-1156', 2.0)","('SSN-1513', 2.0)","('SSN-61', 2.0)","('SSN-2814', 2.0)","('SSN-1539', 2.0)","('SSN-1419', 2.0)","('SSN-1322', 2.0)","('SSN-1804', 2.0)","('SSN-162', 2.0)"
SSN-922,"('SSN-1232', 1.41)","('SSN-2050', 1.41)","('SSN-571', 1.41)","('SSN-2472', 1.41)","('SSN-1020', 1.41)","('SSN-396', 1.41)","('SSN-2715', 1.41)","('SSN-2007', 1.41)","('SSN-3267', 2.0)","('SSN-1250', 2.0)"
SSN-923,"('SSN-953', 1.41)","('SSN-2012', 1.41)","('SSN-2304', 1.41)","('SSN-663', 1.41)","('SSN-2128', 1.41)","('SSN-226', 1.41)","('SSN-954', 1.41)","('SSN-1351', 2.0)","('SSN-1380', 2.0)","('SSN-2680', 2.0)"
SSN-924,"('SSN-3050', 1.41)","('SSN-403', 1.41)","('SSN-837', 1.41)","('SSN-1010', 1.41)","('SSN-496', 2.0)","('SSN-986', 2.0)","('SSN-118', 2.0)","('SSN-392', 2.0)","('SSN-1897', 2.0)","('SSN-742', 2.0)"
SSN-925,"('SSN-245', 1.41)","('SSN-3402', 2.0)","('SSN-1285', 2.0)","('SSN-1979', 2.0)","('SSN-2795', 2.0)","('SSN-3055', 2.0)","('SSN-1959', 2.0)","('SSN-1235', 2.0)","('SSN-2454', 2.0)","('SSN-102', 2.0)"
SSN-926,"('SSN-1739', 1.41)","('SSN-268', 2.0)","('SSN-2301', 2.0)","('SSN-2842', 2.0)","('SSN-947', 2.0)","('SSN-3042', 2.0)","('SSN-2010', 2.0)","('SSN-3221', 2.0)","('SSN-2914', 2.0)","('SSN-724', 2.0)"
SSN-927,"('SSN-3446', 1.41)","('SSN-1844', 2.0)","('SSN-578', 2.0)","('SSN-1482', 2.0)","('SSN-2916', 2.0)","('SSN-3133', 2.0)","('SSN-1527', 2.0)","('SSN-956', 2.0)","('SSN-2213', 2.0)","('SSN-2500', 2.0)"
SSN-928,"('SSN-2131', 1.41)","('SSN-108', 1.41)","('SSN-768', 2.0)","('SSN-2099', 2.0)","('SSN-3460', 2.0)","('SSN-2668', 2.0)","('SSN-2121', 2.0)","('SSN-3380', 2.0)","('SSN-452', 2.0)","('SSN-411', 2.0)"
SSN-929,"('SSN-2769', 1.41)","('SSN-1509', 2.0)","('SSN-2356', 2.0)","('SSN-24', 2.0)","('SSN-454', 2.0)","('SSN-2895', 2.0)","('SSN-157', 2.0)","('SSN-1687', 2.0)","('SSN-283', 2.0)","('SSN-3046', 2.0)"
SSN-930,"('SSN-892', 1.41)","('SSN-3313', 2.0)","('SSN-351', 2.0)","('SSN-2360', 2.0)","('SSN-1312', 2.0)","('SSN-2155', 2.0)","('SSN-590', 2.0)","('SSN-571', 2.0)","('SSN-281', 2.0)","('SSN-3160', 2.0)"
SSN-931,"('SSN-735', 2.0)","('SSN-1905', 2.0)","('SSN-3317', 2.0)","('SSN-2711', 2.0)","('SSN-2691', 2.0)","('SSN-3440', 2.0)","('SSN-873', 2.0)","('SSN-2588', 2.0)","('SSN-2438', 2.0)","('SSN-412', 2.0)"
SSN-932,"('SSN-1206', 1.41)","('SSN-1481', 2.0)","('SSN-2636', 2.0)","('SSN-1615', 2.0)","('SSN-2029', 2.0)","('SSN-3352', 2.0)","('SSN-1224', 2.0)","('SSN-2932', 2.0)","('SSN-1696', 2.0)","('SSN-1570', 2.0)"
SSN-933,"('SSN-203', 1.41)","('SSN-85', 1.41)","('SSN-3463', 1.41)","('SSN-1973', 2.0)","('SSN-2064', 2.0)","('SSN-829', 2.0)","('SSN-117', 2.0)","('SSN-1299', 2.0)","('SSN-1869', 2.0)","('SSN-1338', 2.0)"
SSN-934,"('SSN-1354', 1.41)","('SSN-2702', 1.41)","('SSN-2291', 2.0)","('SSN-2253', 2.0)","('SSN-1410', 2.0)","('SSN-652', 2.0)","('SSN-1332', 2.0)","('SSN-2448', 2.0)","('SSN-2349', 2.0)","('SSN-1451', 2.0)"
SSN-935,"('SSN-1182', 1.41)","('SSN-1380', 1.41)","('SSN-3433', 2.0)","('SSN-234', 2.0)","('SSN-976', 2.0)","('SSN-2406', 2.0)","('SSN-956', 2.0)","('SSN-29', 2.0)","('SSN-2152', 2.0)","('SSN-663', 2.0)"
SSN-936,"('SSN-2885', 1.41)","('SSN-677', 2.0)","('SSN-2214', 2.0)","('SSN-3453', 2.0)","('SSN-1259', 2.0)","('SSN-24', 2.0)","('SSN-1346', 2.0)","('SSN-2914', 2.0)","('SSN-2454', 2.0)","('SSN-2980', 2.0)"
SSN-937,"('SSN-2934', 1.41)","('SSN-1942', 1.41)","('SSN-3146', 1.41)","('SSN-982', 2.0)","('SSN-152', 2.0)","('SSN-332', 2.0)","('SSN-2393', 2.0)","('SSN-2883', 2.0)","('SSN-3187', 2.0)","('SSN-1585', 2.0)"
SSN-938,"('SSN-2154', 1.41)","('SSN-379', 1.41)","('SSN-2783', 2.0)","('SSN-1328', 2.0)","('SSN-252', 2.0)","('SSN-1165', 2.0)","('SSN-2330', 2.0)","('SSN-2230', 2.0)","('SSN-1043', 2.0)","('SSN-3035', 2.0)"
SSN-939,"('SSN-1212', 1.41)","('SSN-2257', 2.0)","('SSN-441', 2.0)","('SSN-350', 2.0)","('SSN-3367', 2.0)","('SSN-1568', 2.0)","('SSN-93', 2.0)","('SSN-572', 2.0)","('SSN-122', 2.0)","('SSN-1344', 2.0)"
SSN-940,"('SSN-2201', 1.41)","('SSN-1162', 1.41)","('SSN-1298', 1.41)","('SSN-2332', 1.41)","('SSN-1149', 1.41)","('SSN-746', 1.41)","('SSN-712', 1.41)","('SSN-3030', 1.41)","('SSN-1783', 1.41)","('SSN-1312', 1.41)"
SSN-941,"('SSN-1696', 1.41)","('SSN-1094', 1.41)","('SSN-2710', 2.0)","('SSN-128', 2.0)","('SSN-1556', 2.0)","('SSN-1683', 2.0)","('SSN-919', 2.0)","('SSN-3265', 2.0)","('SSN-131', 2.0)","('SSN-1605', 2.0)"
SSN-942,"('SSN-1114', 1.41)","('SSN-1565', 1.41)","('SSN-189', 1.41)","('SSN-1560', 2.0)","('SSN-510', 2.0)","('SSN-2610', 2.0)","('SSN-1317', 2.0)","('SSN-2457', 2.0)","('SSN-862', 2.0)","('SSN-420', 2.0)"
SSN-943,"('SSN-3164', 1.41)","('SSN-2622', 1.41)","('SSN-1536', 1.41)","('SSN-1828', 1.41)","('SSN-292', 1.41)","('SSN-163', 1.41)","('SSN-699', 1.41)","('SSN-1765', 2.0)","('SSN-2860', 2.0)","('SSN-2961', 2.0)"
SSN-944,"('SSN-1624', 1.41)","('SSN-2866', 1.41)","('SSN-3407', 1.41)","('SSN-1199', 2.0)","('SSN-757', 2.0)","('SSN-1807', 2.0)","('SSN-1381', 2.0)","('SSN-2837', 2.0)","('SSN-1059', 2.0)","('SSN-1899', 2.0)"
SSN-945,"('SSN-1277', 1.41)","('SSN-2170', 1.41)","('SSN-829', 1.41)","('SSN-1216', 1.41)","('SSN-754', 2.0)","('SSN-3259', 2.0)","('SSN-2391', 2.0)","('SSN-817', 2.0)","('SSN-1779', 2.0)","('SSN-345', 2.0)"
SSN-946,"('SSN-3362', 2.0)","('SSN-658', 2.0)","('SSN-1069', 2.0)","('SSN-3420', 2.0)","('SSN-801', 2.0)","('SSN-3021', 2.0)","('SSN-3169', 2.0)","('SSN-2530', 2.0)","('SSN-2213', 2.0)","('SSN-1676', 2.0)"
SSN-947,"('SSN-3315', 1.41)","('SSN-2551', 2.0)","('SSN-724', 2.0)","('SSN-176', 2.0)","('SSN-1855', 2.0)","('SSN-268', 2.0)","('SSN-2640', 2.0)","('SSN-926', 2.0)","('SSN-1354', 2.0)","('SSN-3042', 2.0)"
SSN-948,"('SSN-1966', 1.41)","('SSN-1628', 1.41)","('SSN-548', 2.0)","('SSN-1297', 2.0)","('SSN-51', 2.0)","('SSN-2890', 2.0)","('SSN-2912', 2.0)","('SSN-1315', 2.0)","('SSN-973', 2.0)","('SSN-2048', 2.0)"
SSN-949,"('SSN-843', 1.41)","('SSN-3278', 1.41)","('SSN-3321', 1.41)","('SSN-1968', 2.0)","('SSN-48', 2.0)","('SSN-1948', 2.0)","('SSN-1896', 2.0)","('SSN-2679', 2.0)","('SSN-95', 2.0)","('SSN-891', 2.0)"
SSN-950,"('SSN-2788', 1.41)","('SSN-161', 1.41)","('SSN-2353', 2.0)","('SSN-2155', 2.0)","('SSN-3419', 2.0)","('SSN-1224', 2.0)","('SSN-1665', 2.0)","('SSN-2817', 2.0)","('SSN-1985', 2.0)","('SSN-2255', 2.0)"
SSN-951,"('SSN-1806', 1.41)","('SSN-745', 1.41)","('SSN-1707', 1.41)","('SSN-1204', 1.41)","('SSN-382', 1.41)","('SSN-2448', 2.0)","('SSN-1256', 2.0)","('SSN-56', 2.0)","('SSN-2005', 2.0)","('SSN-229', 2.0)"
SSN-952,"('SSN-1428', 1.41)","('SSN-2653', 1.41)","('SSN-2335', 1.41)","('SSN-2317', 1.41)","('SSN-348', 2.0)","('SSN-1750', 2.0)","('SSN-1294', 2.0)","('SSN-1262', 2.0)","('SSN-305', 2.0)","('SSN-2823', 2.0)"
SSN-953,"('SSN-3158', 1.41)","('SSN-923', 1.41)","('SSN-1358', 1.41)","('SSN-1351', 1.41)","('SSN-990', 2.0)","('SSN-83', 2.0)","('SSN-2012', 2.0)","('SSN-2960', 2.0)","('SSN-1234', 2.0)","('SSN-1972', 2.0)"
SSN-954,"('SSN-923', 1.41)","('SSN-3199', 1.41)","('SSN-29', 1.41)","('SSN-1103', 1.41)","('SSN-3138', 1.41)","('SSN-663', 1.41)","('SSN-1787', 1.41)","('SSN-904', 1.41)","('SSN-340', 1.41)","('SSN-640', 1.41)"
SSN-955,"('SSN-150', 1.41)","('SSN-2607', 1.41)","('SSN-2612', 1.41)","('SSN-2469', 2.0)","('SSN-3404', 2.0)","('SSN-2644', 2.0)","('SSN-738', 2.0)","('SSN-1916', 2.0)","('SSN-3081', 2.0)","('SSN-1272', 2.0)"
SSN-956,"('SSN-2195', 1.41)","('SSN-2704', 1.41)","('SSN-782', 1.41)","('SSN-1606', 1.41)","('SSN-276', 1.41)","('SSN-2500', 1.41)","('SSN-1568', 2.0)","('SSN-2787', 2.0)","('SSN-3097', 2.0)","('SSN-1350', 2.0)"
SSN-957,"('SSN-951', 2.0)","('SSN-2260', 2.0)","('SSN-2742', 2.0)","('SSN-3423', 2.0)","('SSN-2585', 2.0)","('SSN-2534', 2.0)","('SSN-2458', 2.0)","('SSN-209', 2.0)","('SSN-1974', 2.0)","('SSN-3259', 2.0)"
SSN-958,"('SSN-165', 1.41)","('SSN-996', 1.41)","('SSN-402', 1.41)","('SSN-2264', 2.0)","('SSN-3400', 2.0)","('SSN-179', 2.0)","('SSN-722', 2.0)","('SSN-960', 2.0)","('SSN-3404', 2.0)","('SSN-89', 2.0)"
SSN-959,"('SSN-1537', 1.41)","('SSN-3014', 1.41)","('SSN-587', 2.0)","('SSN-410', 2.0)","('SSN-1012', 2.0)","('SSN-331', 2.0)","('SSN-1329', 2.0)","('SSN-1200', 2.0)","('SSN-2723', 2.0)","('SSN-1445', 2.0)"
SSN-960,"('SSN-165', 1.41)","('SSN-1099', 1.41)","('SSN-1447', 1.41)","('SSN-2264', 2.0)","('SSN-2113', 2.0)","('SSN-89', 2.0)","('SSN-717', 2.0)","('SSN-553', 2.0)","('SSN-3100', 2.0)","('SSN-1688', 2.0)"
SSN-961,"('SSN-2486', 1.41)","('SSN-2730', 1.41)","('SSN-2038', 2.0)","('SSN-3229', 2.0)","('SSN-3413', 2.0)","('SSN-2597', 2.0)","('SSN-2752', 2.0)","('SSN-1414', 2.0)","('SSN-2200', 2.0)","('SSN-661', 2.0)"
SSN-962,"('SSN-3037', 1.41)","('SSN-264', 1.41)","('SSN-2776', 1.41)","('SSN-2586', 1.41)","('SSN-3016', 1.41)","('SSN-168', 1.41)","('SSN-301', 1.41)","('SSN-2385', 1.41)","('SSN-3020', 2.0)","('SSN-468', 2.0)"
SSN-963,"('SSN-1144', 1.41)","('SSN-70', 2.0)","('SSN-1234', 2.0)","('SSN-132', 2.0)","('SSN-3023', 2.0)","('SSN-1057', 2.0)","('SSN-1730', 2.0)","('SSN-696', 2.0)","('SSN-1351', 2.0)","('SSN-3158', 2.0)"
SSN-964,"('SSN-1734', 1.41)","('SSN-3423', 2.0)","('SSN-2261', 2.0)","('SSN-2848', 2.0)","('SSN-1697', 2.0)","('SSN-1583', 2.0)","('SSN-2869', 2.0)","('SSN-2031', 2.0)","('SSN-779', 2.0)","('SSN-2364', 2.0)"
SSN-965,"('SSN-556', 1.41)","('SSN-530', 1.41)","('SSN-1063', 2.0)","('SSN-3171', 2.0)","('SSN-1388', 2.0)","('SSN-540', 2.0)","('SSN-2718', 2.0)","('SSN-1432', 2.0)","('SSN-477', 2.0)","('SSN-3229', 2.0)"
SSN-966,"('SSN-1064', 1.41)","('SSN-3212', 1.41)","('SSN-1801', 2.0)","('SSN-1836', 2.0)","('SSN-3026', 2.0)","('SSN-2801', 2.0)","('SSN-2447', 2.0)","('SSN-19', 2.0)","('SSN-174', 2.0)","('SSN-3418', 2.0)"
SSN-967,"('SSN-2710', 1.41)","('SSN-2835', 2.0)","('SSN-1223', 2.0)","('SSN-2318', 2.0)","('SSN-1949', 2.0)","('SSN-1761', 2.0)","('SSN-2916', 2.0)","('SSN-2791', 2.0)","('SSN-52', 2.0)","('SSN-1094', 2.0)"
SSN-968,"('SSN-353', 1.41)","('SSN-819', 1.41)","('SSN-2104', 2.0)","('SSN-348', 2.0)","('SSN-24', 2.0)","('SSN-1903', 2.0)","('SSN-1471', 2.0)","('SSN-433', 2.0)","('SSN-2058', 2.0)","('SSN-2618', 2.0)"
SSN-969,"('SSN-724', 1.41)","('SSN-3076', 1.41)","('SSN-2683', 1.41)","('SSN-268', 1.41)","('SSN-356', 1.41)","('SSN-926', 2.0)","('SSN-947', 2.0)","('SSN-272', 2.0)","('SSN-2640', 2.0)","('SSN-1700', 2.0)"
SSN-970,"('SSN-1258', 1.41)","('SSN-1219', 1.41)","('SSN-153', 1.41)","('SSN-833', 1.41)","('SSN-1014', 1.41)","('SSN-348', 1.41)","('SSN-285', 2.0)","('SSN-2915', 2.0)","('SSN-2590', 2.0)","('SSN-3089', 2.0)"
SSN-971,"('SSN-2000', 1.41)","('SSN-2067', 1.41)","('SSN-685', 2.0)","('SSN-3222', 2.0)","('SSN-983', 2.0)","('SSN-2238', 2.0)","('SSN-2633', 2.0)","('SSN-544', 2.0)","('SSN-1901', 2.0)","('SSN-2586', 2.0)"
SSN-972,"('SSN-3417', 1.41)","('SSN-2943', 1.41)","('SSN-513', 1.41)","('SSN-1', 1.41)","('SSN-1830', 1.41)","('SSN-2983', 1.41)","('SSN-2669', 1.41)","('SSN-1198', 2.0)","('SSN-1606', 2.0)","('SSN-2334', 2.0)"
SSN-973,"('SSN-2890', 1.41)","('SSN-1628', 1.41)","('SSN-2205', 1.41)","('SSN-3116', 2.0)","('SSN-2137', 2.0)","('SSN-155', 2.0)","('SSN-2615', 2.0)","('SSN-1553', 2.0)","('SSN-1438', 2.0)","('SSN-1552', 2.0)"
SSN-974,"('SSN-1318', 1.41)","('SSN-3163', 1.41)","('SSN-218', 1.41)","('SSN-1793', 2.0)","('SSN-516', 2.0)","('SSN-2200', 2.0)","('SSN-2942', 2.0)","('SSN-2215', 2.0)","('SSN-1126', 2.0)","('SSN-3166', 2.0)"
SSN-975,"('SSN-1607', 1.41)","('SSN-1726', 1.41)","('SSN-824', 1.41)","('SSN-2340', 1.41)","('SSN-3282', 1.41)","('SSN-121', 1.41)","('SSN-3135', 2.0)","('SSN-3401', 2.0)","('SSN-2600', 2.0)","('SSN-2545', 2.0)"
SSN-976,"('SSN-234', 1.41)","('SSN-2798', 1.41)","('SSN-1380', 1.41)","('SSN-1718', 1.41)","('SSN-1636', 1.41)","('SSN-826', 1.41)","('SSN-1514', 1.41)","('SSN-2493', 2.0)","('SSN-1846', 2.0)","('SSN-894', 2.0)"
SSN-977,"('SSN-2095', 1.41)","('SSN-1677', 2.0)","('SSN-96', 2.0)","('SSN-2574', 2.0)","('SSN-966', 2.0)","('SSN-294', 2.0)","('SSN-794', 2.0)","('SSN-1669', 2.0)","('SSN-2090', 2.0)","('SSN-1262', 2.0)"
SSN-978,"('SSN-2787', 1.41)","('SSN-2062', 2.0)","('SSN-1556', 2.0)","('SSN-1988', 2.0)","('SSN-2734', 2.0)","('SSN-838', 2.0)","('SSN-956', 2.0)","('SSN-2200', 2.0)","('SSN-202', 2.0)","('SSN-2985', 2.0)"
SSN-979,"('SSN-779', 1.41)","('SSN-1283', 1.41)","('SSN-41', 2.0)","('SSN-3364', 2.0)","('SSN-2682', 2.0)","('SSN-2573', 2.0)","('SSN-1842', 2.0)","('SSN-380', 2.0)","('SSN-1376', 2.0)","('SSN-684', 2.0)"
SSN-980,"('SSN-3453', 1.41)","('SSN-2915', 2.0)","('SSN-1587', 2.0)","('SSN-677', 2.0)","('SSN-3292', 2.0)","('SSN-2782', 2.0)","('SSN-2627', 2.0)","('SSN-1264', 2.0)","('SSN-1866', 2.0)","('SSN-2336', 2.0)"
SSN-981,"('SSN-2653', 1.41)","('SSN-3077', 1.41)","('SSN-3106', 2.0)","('SSN-1024', 2.0)","('SSN-1287', 2.0)","('SSN-1262', 2.0)","('SSN-568', 2.0)","('SSN-952', 2.0)","('SSN-1294', 2.0)","('SSN-1183', 2.0)"
SSN-982,"('SSN-1075', 1.41)","('SSN-434', 1.41)","('SSN-1758', 1.41)","('SSN-3146', 1.41)","('SSN-1435', 2.0)","('SSN-922', 2.0)","('SSN-818', 2.0)","('SSN-332', 2.0)","('SSN-937', 2.0)","('SSN-317', 2.0)"
SSN-983,"('SSN-2067', 1.41)","('SSN-2745', 1.41)","('SSN-1100', 1.41)","('SSN-3407', 2.0)","('SSN-1807', 2.0)","('SSN-1568', 2.0)","('SSN-971', 2.0)","('SSN-944', 2.0)","('SSN-65', 2.0)","('SSN-1456', 2.0)"
SSN-984,"('SSN-2673', 1.41)","('SSN-276', 1.41)","('SSN-3132', 2.0)","('SSN-1981', 2.0)","('SSN-2728', 2.0)","('SSN-2826', 2.0)","('SSN-1699', 2.0)","('SSN-2181', 2.0)","('SSN-248', 2.0)","('SSN-553', 2.0)"
SSN-985,"('SSN-1808', 1.41)","('SSN-2999', 2.0)","('SSN-2904', 2.0)","('SSN-1196', 2.0)","('SSN-2620', 2.0)","('SSN-3129', 2.0)","('SSN-840', 2.0)","('SSN-2200', 2.0)","('SSN-721', 2.0)","('SSN-3083', 2.0)"
SSN-986,"('SSN-1010', 1.41)","('SSN-1713', 1.41)","('SSN-496', 2.0)","('SSN-2564', 2.0)","('SSN-410', 2.0)","('SSN-3010', 2.0)","('SSN-2516', 2.0)","('SSN-2276', 2.0)","('SSN-613', 2.0)","('SSN-2320', 2.0)"
SSN-987,"('SSN-2704', 1.41)","('SSN-3044', 1.41)","('SSN-1012', 2.0)","('SSN-2541', 2.0)","('SSN-1373', 2.0)","('SSN-956', 2.0)","('SSN-537', 2.0)","('SSN-1997', 2.0)","('SSN-539', 2.0)","('SSN-1282', 2.0)"
SSN-988,"('SSN-652', 1.41)","('SSN-2953', 1.41)","('SSN-704', 1.41)","('SSN-1332', 2.0)","('SSN-1451', 2.0)","('SSN-1277', 2.0)","('SSN-3238', 2.0)","('SSN-3211', 2.0)","('SSN-2253', 2.0)","('SSN-1960', 2.0)"
SSN-989,"('SSN-2130', 1.41)","('SSN-1143', 2.0)","('SSN-2403', 2.0)","('SSN-2023', 2.0)","('SSN-3141', 2.0)","('SSN-1977', 2.0)","('SSN-1436', 2.0)","('SSN-40', 2.0)","('SSN-769', 2.0)","('SSN-992', 2.0)"
SSN-990,"('SSN-1358', 1.41)","('SSN-114', 2.0)","('SSN-953', 2.0)","('SSN-2478', 2.0)","('SSN-178', 2.0)","('SSN-1261', 2.0)","('SSN-1030', 2.0)","('SSN-3092', 2.0)","('SSN-2520', 2.0)","('SSN-1972', 2.0)"
SSN-991,"('SSN-2462', 1.41)","('SSN-2224', 1.41)","('SSN-1257', 2.0)","('SSN-2910', 2.0)","('SSN-1914', 2.0)","('SSN-2263', 2.0)","('SSN-2515', 2.0)","('SSN-880', 2.0)","('SSN-709', 2.0)","('SSN-3091', 2.0)"
SSN-992,"('SSN-435', 2.0)","('SSN-223', 2.0)","('SSN-3148', 2.0)","('SSN-3208', 2.0)","('SSN-1263', 2.0)","('SSN-1772', 2.0)","('SSN-40', 2.0)","('SSN-3431', 2.0)","('SSN-3214', 2.0)","('SSN-2721', 2.0)"
SSN-993,"('SSN-2447', 1.41)","('SSN-749', 1.41)","('SSN-1915', 2.0)","('SSN-1786', 2.0)","('SSN-3418', 2.0)","('SSN-1128', 2.0)","('SSN-34', 2.0)","('SSN-2243', 2.0)","('SSN-1980', 2.0)","('SSN-2439', 2.0)"
SSN-994,"('SSN-862', 1.41)","('SSN-2812', 2.0)","('SSN-2457', 2.0)","('SSN-3167', 2.0)","('SSN-1706', 2.0)","('SSN-1743', 2.0)","('SSN-2822', 2.0)","('SSN-197', 2.0)","('SSN-1398', 2.0)","('SSN-1566', 2.0)"
SSN-995,"('SSN-282', 1.41)","('SSN-1681', 1.41)","('SSN-1429', 2.0)","('SSN-3371', 2.0)","('SSN-1720', 2.0)","('SSN-2698', 2.0)","('SSN-582', 2.0)","('SSN-2840', 2.0)","('SSN-2209', 2.0)","('SSN-791', 2.0)"
SSN-996,"('SSN-958', 1.41)","('SSN-165', 1.41)","('SSN-1984', 2.0)","('SSN-402', 2.0)","('SSN-179', 2.0)","('SSN-2683', 2.0)","('SSN-2376', 2.0)","('SSN-2264', 2.0)","('SSN-150', 2.0)","('SSN-1700', 2.0)"
SSN-997,"('SSN-2066', 1.41)","('SSN-2285', 1.41)","('SSN-1719', 1.41)","('SSN-2132', 2.0)","('SSN-1506', 2.0)","('SSN-3439', 2.0)","('SSN-611', 2.0)","('SSN-2244', 2.0)","('SSN-373', 2.0)","('SSN-3096', 2.0)"
SSN-998,"('SSN-1871', 1.41)","('SSN-1382', 2.0)","('SSN-404', 2.0)","('SSN-313', 2.0)","('SSN-405', 2.0)","('SSN-3255', 2.0)","('SSN-2316', 2.0)","('SSN-321', 2.0)","('SSN-2607', 2.0)","('SSN-1936', 2.0)"
