,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Voter-ID-1178,"('Voter-ID-1478', 2.83)","('Voter-ID-446', 2.83)","('Voter-ID-4230', 2.83)","('Voter-ID-289', 2.83)","('Voter-ID-2009', 2.83)","('Voter-ID-3032', 2.83)","('Voter-ID-3431', 3.16)","('Voter-ID-4195', 3.16)","('Voter-ID-606', 3.16)","('Voter-ID-1700', 3.16)"
Voter-ID-1179,"('Voter-ID-997', 3.16)","('Voter-ID-1444', 3.16)","('Voter-ID-2690', 3.46)","('Voter-ID-2594', 3.46)","('Voter-ID-3746', 3.46)","('Voter-ID-811', 3.46)","('Voter-ID-4088', 3.46)","('Voter-ID-2668', 3.46)","('Voter-ID-1944', 3.46)","('Voter-ID-3788', 3.46)"
Voter-ID-1180,"('Voter-ID-4333', 2.0)","('Voter-ID-3726', 2.45)","('Voter-ID-385', 2.45)","('Voter-ID-4098', 2.45)","('Voter-ID-2509', 2.45)","('Voter-ID-3978', 2.45)","('Voter-ID-2145', 2.83)","('Voter-ID-2052', 2.83)","('Voter-ID-1493', 2.83)","('Voter-ID-4232', 2.83)"
Voter-ID-1181,"('Voter-ID-2018', 2.0)","('Voter-ID-1622', 2.45)","('Voter-ID-4266', 2.83)","('Voter-ID-3941', 2.83)","('Voter-ID-77', 2.83)","('Voter-ID-3551', 2.83)","('Voter-ID-1941', 2.83)","('Voter-ID-3732', 2.83)","('Voter-ID-3091', 3.16)","('Voter-ID-3644', 3.16)"
Voter-ID-1182,"('Voter-ID-2363', 1.41)","('Voter-ID-742', 2.83)","('Voter-ID-1996', 2.83)","('Voter-ID-2205', 2.83)","('Voter-ID-4303', 3.16)","('Voter-ID-3260', 3.16)","('Voter-ID-2531', 3.16)","('Voter-ID-3091', 3.16)","('Voter-ID-2096', 3.16)","('Voter-ID-2191', 3.16)"
Voter-ID-1183,"('Voter-ID-4028', 2.0)","('Voter-ID-2406', 2.45)","('Voter-ID-2029', 2.45)","('Voter-ID-636', 2.83)","('Voter-ID-3681', 2.83)","('Voter-ID-641', 2.83)","('Voter-ID-1813', 2.83)","('Voter-ID-1433', 2.83)","('Voter-ID-4227', 2.83)","('Voter-ID-1952', 2.83)"
Voter-ID-1184,"('Voter-ID-1320', 2.83)","('Voter-ID-3594', 2.83)","('Voter-ID-3394', 2.83)","('Voter-ID-3995', 3.16)","('Voter-ID-3141', 3.16)","('Voter-ID-2097', 3.16)","('Voter-ID-2217', 3.16)","('Voter-ID-3045', 3.16)","('Voter-ID-3905', 3.16)","('Voter-ID-4249', 3.16)"
Voter-ID-1185,"('Voter-ID-3047', 3.16)","('Voter-ID-3730', 3.16)","('Voter-ID-4329', 3.16)","('Voter-ID-1235', 3.16)","('Voter-ID-1670', 3.16)","('Voter-ID-4182', 3.16)","('Voter-ID-2716', 3.46)","('Voter-ID-694', 3.46)","('Voter-ID-3054', 3.46)","('Voter-ID-858', 3.46)"
Voter-ID-1186,"('Voter-ID-2198', 2.83)","('Voter-ID-691', 2.83)","('Voter-ID-2027', 3.16)","('Voter-ID-378', 3.16)","('Voter-ID-2863', 3.16)","('Voter-ID-530', 3.16)","('Voter-ID-1156', 3.46)","('Voter-ID-408', 3.46)","('Voter-ID-2832', 3.46)","('Voter-ID-1650', 3.46)"
Voter-ID-1187,"('Voter-ID-2056', 2.45)","('Voter-ID-1568', 2.83)","('Voter-ID-2633', 2.83)","('Voter-ID-1004', 2.83)","('Voter-ID-2219', 2.83)","('Voter-ID-3576', 2.83)","('Voter-ID-2719', 2.83)","('Voter-ID-1535', 2.83)","('Voter-ID-284', 2.83)","('Voter-ID-383', 2.83)"
Voter-ID-1188,"('Voter-ID-3179', 3.16)","('Voter-ID-1736', 3.16)","('Voter-ID-3914', 3.16)","('Voter-ID-3972', 3.16)","('Voter-ID-553', 3.16)","('Voter-ID-743', 3.46)","('Voter-ID-3771', 3.46)","('Voter-ID-1477', 3.46)","('Voter-ID-3765', 3.46)","('Voter-ID-709', 3.46)"
Voter-ID-1189,"('Voter-ID-3429', 2.45)","('Voter-ID-147', 2.45)","('Voter-ID-4216', 3.16)","('Voter-ID-1528', 3.16)","('Voter-ID-4284', 3.16)","('Voter-ID-1852', 3.16)","('Voter-ID-3438', 3.16)","('Voter-ID-175', 3.16)","('Voter-ID-4194', 3.16)","('Voter-ID-3945', 3.16)"
Voter-ID-1190,"('Voter-ID-1916', 2.45)","('Voter-ID-2966', 2.83)","('Voter-ID-2084', 2.83)","('Voter-ID-2205', 2.83)","('Voter-ID-713', 2.83)","('Voter-ID-4068', 2.83)","('Voter-ID-3111', 2.83)","('Voter-ID-1180', 2.83)","('Voter-ID-2842', 2.83)","('Voter-ID-2701', 2.83)"
Voter-ID-1191,"('Voter-ID-2295', 3.46)","('Voter-ID-504', 3.46)","('Voter-ID-879', 3.46)","('Voter-ID-1461', 3.46)","('Voter-ID-2972', 3.46)","('Voter-ID-3246', 3.46)","('Voter-ID-922', 3.46)","('Voter-ID-675', 3.46)","('Voter-ID-3316', 3.46)","('Voter-ID-2134', 3.46)"
Voter-ID-1192,"('Voter-ID-417', 2.45)","('Voter-ID-729', 2.45)","('Voter-ID-2230', 2.83)","('Voter-ID-3400', 2.83)","('Voter-ID-111', 2.83)","('Voter-ID-1811', 2.83)","('Voter-ID-1816', 2.83)","('Voter-ID-3880', 2.83)","('Voter-ID-2801', 2.83)","('Voter-ID-2051', 2.83)"
Voter-ID-1193,"('Voter-ID-2657', 2.45)","('Voter-ID-2275', 2.45)","('Voter-ID-3228', 2.45)","('Voter-ID-3875', 2.83)","('Voter-ID-472', 2.83)","('Voter-ID-1622', 2.83)","('Voter-ID-2351', 2.83)","('Voter-ID-110', 2.83)","('Voter-ID-1722', 2.83)","('Voter-ID-2074', 2.83)"
Voter-ID-1194,"('Voter-ID-2913', 2.0)","('Voter-ID-1732', 2.45)","('Voter-ID-587', 2.83)","('Voter-ID-3710', 2.83)","('Voter-ID-647', 2.83)","('Voter-ID-3582', 3.16)","('Voter-ID-3782', 3.16)","('Voter-ID-183', 3.16)","('Voter-ID-286', 3.16)","('Voter-ID-326', 3.16)"
Voter-ID-1195,"('Voter-ID-2716', 2.83)","('Voter-ID-456', 3.16)","('Voter-ID-2058', 3.16)","('Voter-ID-2480', 3.16)","('Voter-ID-694', 3.16)","('Voter-ID-481', 3.16)","('Voter-ID-1165', 3.16)","('Voter-ID-3684', 3.46)","('Voter-ID-1832', 3.46)","('Voter-ID-2115', 3.46)"
Voter-ID-1196,"('Voter-ID-2074', 2.45)","('Voter-ID-2663', 2.45)","('Voter-ID-3759', 2.45)","('Voter-ID-1357', 2.83)","('Voter-ID-2288', 2.83)","('Voter-ID-3573', 2.83)","('Voter-ID-3011', 2.83)","('Voter-ID-319', 2.83)","('Voter-ID-3675', 2.83)","('Voter-ID-1359', 2.83)"
Voter-ID-1197,"('Voter-ID-231', 1.41)","('Voter-ID-3307', 2.0)","('Voter-ID-2261', 2.0)","('Voter-ID-1556', 2.0)","('Voter-ID-3766', 2.0)","('Voter-ID-2830', 2.45)","('Voter-ID-3528', 2.45)","('Voter-ID-2545', 2.45)","('Voter-ID-4232', 2.45)","('Voter-ID-2562', 2.45)"
Voter-ID-1198,"('Voter-ID-3309', 2.45)","('Voter-ID-232', 2.83)","('Voter-ID-3434', 2.83)","('Voter-ID-876', 2.83)","('Voter-ID-3448', 2.83)","('Voter-ID-2096', 3.16)","('Voter-ID-956', 3.16)","('Voter-ID-1369', 3.16)","('Voter-ID-2975', 3.16)","('Voter-ID-2692', 3.16)"
Voter-ID-1199,"('Voter-ID-1568', 3.46)","('Voter-ID-733', 3.46)","('Voter-ID-637', 3.74)","('Voter-ID-1866', 3.74)","('Voter-ID-1237', 3.74)","('Voter-ID-3651', 3.74)","('Voter-ID-1351', 3.74)","('Voter-ID-514', 3.74)","('Voter-ID-2790', 3.74)","('Voter-ID-3815', 3.74)"
Voter-ID-1200,"('Voter-ID-2100', 2.45)","('Voter-ID-556', 2.83)","('Voter-ID-1367', 2.83)","('Voter-ID-1738', 2.83)","('Voter-ID-1894', 2.83)","('Voter-ID-3858', 2.83)","('Voter-ID-4027', 2.83)","('Voter-ID-1878', 2.83)","('Voter-ID-3601', 2.83)","('Voter-ID-2931', 2.83)"
Voter-ID-1201,"('Voter-ID-1550', 2.45)","('Voter-ID-1706', 2.83)","('Voter-ID-4019', 2.83)","('Voter-ID-1704', 2.83)","('Voter-ID-775', 2.83)","('Voter-ID-3813', 3.16)","('Voter-ID-2607', 3.16)","('Voter-ID-742', 3.16)","('Voter-ID-2710', 3.16)","('Voter-ID-1537', 3.16)"
Voter-ID-1202,"('Voter-ID-3266', 2.83)","('Voter-ID-1421', 2.83)","('Voter-ID-3041', 3.16)","('Voter-ID-233', 3.16)","('Voter-ID-2414', 3.16)","('Voter-ID-447', 3.46)","('Voter-ID-2333', 3.46)","('Voter-ID-4208', 3.46)","('Voter-ID-1927', 3.46)","('Voter-ID-1430', 3.46)"
Voter-ID-1203,"('Voter-ID-3666', 2.45)","('Voter-ID-1775', 3.16)","('Voter-ID-2505', 3.16)","('Voter-ID-3394', 3.16)","('Voter-ID-3644', 3.16)","('Voter-ID-1851', 3.16)","('Voter-ID-921', 3.16)","('Voter-ID-1913', 3.16)","('Voter-ID-2389', 3.16)","('Voter-ID-4020', 3.16)"
Voter-ID-1204,"('Voter-ID-1286', 3.16)","('Voter-ID-2533', 3.16)","('Voter-ID-744', 3.16)","('Voter-ID-1082', 3.16)","('Voter-ID-3329', 3.46)","('Voter-ID-3167', 3.46)","('Voter-ID-793', 3.46)","('Voter-ID-2696', 3.46)","('Voter-ID-4144', 3.46)","('Voter-ID-813', 3.46)"
Voter-ID-1205,"('Voter-ID-1438', 2.45)","('Voter-ID-931', 2.83)","('Voter-ID-1233', 2.83)","('Voter-ID-1577', 2.83)","('Voter-ID-1026', 2.83)","('Voter-ID-2514', 2.83)","('Voter-ID-147', 3.16)","('Voter-ID-743', 3.16)","('Voter-ID-1949', 3.16)","('Voter-ID-2076', 3.16)"
Voter-ID-1206,"('Voter-ID-384', 2.45)","('Voter-ID-1053', 2.83)","('Voter-ID-3449', 2.83)","('Voter-ID-69', 2.83)","('Voter-ID-3696', 2.83)","('Voter-ID-1556', 2.83)","('Voter-ID-850', 2.83)","('Voter-ID-1197', 2.83)","('Voter-ID-1714', 2.83)","('Voter-ID-79', 2.83)"
Voter-ID-1207,"('Voter-ID-1560', 3.16)","('Voter-ID-2511', 3.16)","('Voter-ID-1605', 3.16)","('Voter-ID-1304', 3.16)","('Voter-ID-3213', 3.16)","('Voter-ID-179', 3.46)","('Voter-ID-1027', 3.46)","('Voter-ID-401', 3.46)","('Voter-ID-2137', 3.46)","('Voter-ID-2953', 3.46)"
Voter-ID-1208,"('Voter-ID-2781', 2.83)","('Voter-ID-54', 3.16)","('Voter-ID-3935', 3.46)","('Voter-ID-3843', 3.46)","('Voter-ID-1642', 3.46)","('Voter-ID-2837', 3.46)","('Voter-ID-3208', 3.74)","('Voter-ID-2438', 3.74)","('Voter-ID-3076', 3.74)","('Voter-ID-2021', 3.74)"
Voter-ID-1209,"('Voter-ID-729', 2.45)","('Voter-ID-2751', 2.45)","('Voter-ID-219', 2.83)","('Voter-ID-856', 2.83)","('Voter-ID-1726', 2.83)","('Voter-ID-1706', 2.83)","('Voter-ID-2150', 2.83)","('Voter-ID-487', 3.16)","('Voter-ID-2637', 3.16)","('Voter-ID-3204', 3.16)"
Voter-ID-1210,"('Voter-ID-2529', 2.0)","('Voter-ID-3164', 2.45)","('Voter-ID-342', 2.83)","('Voter-ID-4131', 2.83)","('Voter-ID-1051', 2.83)","('Voter-ID-678', 2.83)","('Voter-ID-1288', 2.83)","('Voter-ID-1617', 2.83)","('Voter-ID-2406', 2.83)","('Voter-ID-1781', 2.83)"
Voter-ID-1211,"('Voter-ID-3320', 2.45)","('Voter-ID-2189', 2.83)","('Voter-ID-1456', 2.83)","('Voter-ID-2487', 2.83)","('Voter-ID-3507', 3.16)","('Voter-ID-3961', 3.16)","('Voter-ID-1905', 3.16)","('Voter-ID-3538', 3.16)","('Voter-ID-1996', 3.16)","('Voter-ID-1011', 3.16)"
Voter-ID-1212,"('Voter-ID-785', 2.83)","('Voter-ID-2026', 3.16)","('Voter-ID-1068', 3.16)","('Voter-ID-679', 3.16)","('Voter-ID-758', 3.16)","('Voter-ID-97', 3.16)","('Voter-ID-2345', 3.16)","('Voter-ID-4278', 3.16)","('Voter-ID-3271', 3.16)","('Voter-ID-534', 3.16)"
Voter-ID-1213,"('Voter-ID-1286', 2.83)","('Voter-ID-3251', 2.83)","('Voter-ID-3750', 2.83)","('Voter-ID-3141', 3.16)","('Voter-ID-1467', 3.16)","('Voter-ID-1234', 3.16)","('Voter-ID-400', 3.16)","('Voter-ID-3909', 3.16)","('Voter-ID-1608', 3.16)","('Voter-ID-2533', 3.16)"
Voter-ID-1214,"('Voter-ID-3513', 2.83)","('Voter-ID-1965', 3.16)","('Voter-ID-2068', 3.16)","('Voter-ID-3157', 3.16)","('Voter-ID-1276', 3.46)","('Voter-ID-3921', 3.46)","('Voter-ID-1242', 3.46)","('Voter-ID-2525', 3.46)","('Voter-ID-1151', 3.46)","('Voter-ID-3692', 3.46)"
Voter-ID-1215,"('Voter-ID-2836', 2.45)","('Voter-ID-408', 2.83)","('Voter-ID-3032', 2.83)","('Voter-ID-41', 2.83)","('Voter-ID-1053', 2.83)","('Voter-ID-298', 3.16)","('Voter-ID-4022', 3.16)","('Voter-ID-4221', 3.16)","('Voter-ID-1556', 3.16)","('Voter-ID-3379', 3.16)"
Voter-ID-1216,"('Voter-ID-3131', 2.0)","('Voter-ID-3608', 2.45)","('Voter-ID-4107', 2.45)","('Voter-ID-785', 2.45)","('Voter-ID-2512', 2.45)","('Voter-ID-2084', 2.45)","('Voter-ID-934', 2.45)","('Voter-ID-4208', 2.83)","('Voter-ID-1525', 2.83)","('Voter-ID-1872', 2.83)"
Voter-ID-1217,"('Voter-ID-3275', 2.83)","('Voter-ID-1874', 2.83)","('Voter-ID-2409', 2.83)","('Voter-ID-1432', 2.83)","('Voter-ID-3068', 2.83)","('Voter-ID-304', 2.83)","('Voter-ID-982', 3.16)","('Voter-ID-1648', 3.16)","('Voter-ID-188', 3.16)","('Voter-ID-1933', 3.16)"
Voter-ID-1218,"('Voter-ID-651', 2.45)","('Voter-ID-3950', 2.83)","('Voter-ID-512', 2.83)","('Voter-ID-387', 2.83)","('Voter-ID-4007', 2.83)","('Voter-ID-4217', 2.83)","('Voter-ID-2456', 3.16)","('Voter-ID-2467', 3.16)","('Voter-ID-2961', 3.16)","('Voter-ID-1325', 3.16)"
Voter-ID-1219,"('Voter-ID-3974', 2.83)","('Voter-ID-238', 2.83)","('Voter-ID-2964', 3.16)","('Voter-ID-184', 3.16)","('Voter-ID-3692', 3.16)","('Voter-ID-1767', 3.16)","('Voter-ID-2300', 3.16)","('Voter-ID-2291', 3.16)","('Voter-ID-2115', 3.16)","('Voter-ID-2034', 3.16)"
Voter-ID-1220,"('Voter-ID-2635', 2.45)","('Voter-ID-2657', 2.45)","('Voter-ID-3563', 2.45)","('Voter-ID-1677', 2.83)","('Voter-ID-1882', 2.83)","('Voter-ID-380', 2.83)","('Voter-ID-3228', 2.83)","('Voter-ID-1402', 2.83)","('Voter-ID-538', 2.83)","('Voter-ID-105', 2.83)"
Voter-ID-1221,"('Voter-ID-1103', 2.83)","('Voter-ID-4206', 2.83)","('Voter-ID-3423', 2.83)","('Voter-ID-49', 2.83)","('Voter-ID-23', 3.16)","('Voter-ID-1952', 3.16)","('Voter-ID-308', 3.16)","('Voter-ID-4178', 3.16)","('Voter-ID-1426', 3.16)","('Voter-ID-2610', 3.16)"
Voter-ID-1222,"('Voter-ID-4273', 2.83)","('Voter-ID-3417', 2.83)","('Voter-ID-2770', 2.83)","('Voter-ID-4022', 2.83)","('Voter-ID-3562', 3.16)","('Voter-ID-3320', 3.16)","('Voter-ID-691', 3.16)","('Voter-ID-3507', 3.16)","('Voter-ID-478', 3.16)","('Voter-ID-982', 3.16)"
Voter-ID-1223,"('Voter-ID-3812', 2.83)","('Voter-ID-864', 3.16)","('Voter-ID-1475', 3.16)","('Voter-ID-3377', 3.46)","('Voter-ID-2696', 3.46)","('Voter-ID-2676', 3.74)","('Voter-ID-2769', 3.74)","('Voter-ID-1311', 3.74)","('Voter-ID-1320', 3.74)","('Voter-ID-1184', 3.74)"
Voter-ID-1224,"('Voter-ID-1656', 2.45)","('Voter-ID-3299', 2.45)","('Voter-ID-964', 2.45)","('Voter-ID-1046', 2.45)","('Voter-ID-1760', 2.83)","('Voter-ID-2545', 2.83)","('Voter-ID-1823', 2.83)","('Voter-ID-34', 2.83)","('Voter-ID-3178', 2.83)","('Voter-ID-3310', 2.83)"
Voter-ID-1225,"('Voter-ID-2923', 2.83)","('Voter-ID-2403', 2.83)","('Voter-ID-282', 2.83)","('Voter-ID-3118', 2.83)","('Voter-ID-1282', 2.83)","('Voter-ID-2324', 2.83)","('Voter-ID-2521', 2.83)","('Voter-ID-1146', 2.83)","('Voter-ID-2506', 3.16)","('Voter-ID-3145', 3.16)"
Voter-ID-1226,"('Voter-ID-1026', 2.83)","('Voter-ID-2420', 2.83)","('Voter-ID-4133', 3.16)","('Voter-ID-152', 3.16)","('Voter-ID-3574', 3.16)","('Voter-ID-3438', 3.16)","('Voter-ID-761', 3.16)","('Voter-ID-741', 3.16)","('Voter-ID-4216', 3.16)","('Voter-ID-850', 3.16)"
Voter-ID-1227,"('Voter-ID-260', 2.0)","('Voter-ID-3237', 2.45)","('Voter-ID-3068', 2.83)","('Voter-ID-2060', 3.16)","('Voter-ID-3478', 3.16)","('Voter-ID-2749', 3.16)","('Voter-ID-1295', 3.16)","('Voter-ID-2493', 3.16)","('Voter-ID-4044', 3.16)","('Voter-ID-1432', 3.16)"
Voter-ID-1228,"('Voter-ID-1459', 2.45)","('Voter-ID-1039', 2.83)","('Voter-ID-1273', 3.16)","('Voter-ID-2990', 3.16)","('Voter-ID-4190', 3.16)","('Voter-ID-3783', 3.16)","('Voter-ID-2647', 3.46)","('Voter-ID-2548', 3.46)","('Voter-ID-3240', 3.46)","('Voter-ID-2741', 3.46)"
Voter-ID-1229,"('Voter-ID-382', 2.0)","('Voter-ID-4096', 2.0)","('Voter-ID-2114', 2.45)","('Voter-ID-3110', 2.45)","('Voter-ID-3797', 2.45)","('Voter-ID-114', 2.45)","('Voter-ID-1536', 2.45)","('Voter-ID-368', 2.45)","('Voter-ID-4213', 2.83)","('Voter-ID-2898', 2.83)"
Voter-ID-1230,"('Voter-ID-1010', 2.45)","('Voter-ID-3968', 2.83)","('Voter-ID-4044', 3.16)","('Voter-ID-2612', 3.16)","('Voter-ID-1631', 3.46)","('Voter-ID-4124', 3.46)","('Voter-ID-3668', 3.46)","('Voter-ID-1975', 3.46)","('Voter-ID-524', 3.46)","('Voter-ID-1866', 3.46)"
Voter-ID-1231,"('Voter-ID-471', 3.16)","('Voter-ID-3659', 3.16)","('Voter-ID-967', 3.16)","('Voter-ID-478', 3.16)","('Voter-ID-2447', 3.16)","('Voter-ID-418', 3.46)","('Voter-ID-3234', 3.46)","('Voter-ID-2212', 3.46)","('Voter-ID-3265', 3.46)","('Voter-ID-2373', 3.46)"
Voter-ID-1232,"('Voter-ID-316', 3.16)","('Voter-ID-3082', 3.46)","('Voter-ID-2570', 3.46)","('Voter-ID-1523', 3.46)","('Voter-ID-4095', 3.46)","('Voter-ID-385', 3.74)","('Voter-ID-3430', 3.74)","('Voter-ID-1531', 3.74)","('Voter-ID-2970', 3.74)","('Voter-ID-3344', 3.74)"
Voter-ID-1233,"('Voter-ID-1205', 2.83)","('Voter-ID-2283', 2.83)","('Voter-ID-1053', 2.83)","('Voter-ID-498', 2.83)","('Voter-ID-2188', 2.83)","('Voter-ID-4036', 2.83)","('Voter-ID-1026', 2.83)","('Voter-ID-1949', 2.83)","('Voter-ID-4075', 2.83)","('Voter-ID-85', 2.83)"
Voter-ID-1234,"('Voter-ID-3507', 2.0)","('Voter-ID-793', 2.45)","('Voter-ID-1320', 2.45)","('Voter-ID-530', 2.45)","('Voter-ID-1433', 2.83)","('Voter-ID-2533', 2.83)","('Voter-ID-3927', 2.83)","('Voter-ID-570', 2.83)","('Voter-ID-3251', 2.83)","('Voter-ID-2397', 3.16)"
Voter-ID-1235,"('Voter-ID-3662', 2.0)","('Voter-ID-241', 2.83)","('Voter-ID-2716', 2.83)","('Voter-ID-511', 2.83)","('Voter-ID-3996', 2.83)","('Voter-ID-113', 2.83)","('Voter-ID-2732', 2.83)","('Voter-ID-2058', 2.83)","('Voter-ID-3182', 2.83)","('Voter-ID-270', 2.83)"
Voter-ID-1236,"('Voter-ID-1456', 2.83)","('Voter-ID-120', 2.83)","('Voter-ID-892', 2.83)","('Voter-ID-1036', 3.16)","('Voter-ID-3035', 3.16)","('Voter-ID-1430', 3.16)","('Voter-ID-1093', 3.16)","('Voter-ID-87', 3.16)","('Voter-ID-576', 3.16)","('Voter-ID-4167', 3.16)"
Voter-ID-1237,"('Voter-ID-383', 3.16)","('Voter-ID-1121', 3.16)","('Voter-ID-2002', 3.16)","('Voter-ID-255', 3.16)","('Voter-ID-3384', 3.46)","('Voter-ID-2177', 3.46)","('Voter-ID-1885', 3.46)","('Voter-ID-3540', 3.46)","('Voter-ID-3482', 3.46)","('Voter-ID-3308', 3.46)"
Voter-ID-1238,"('Voter-ID-4075', 2.45)","('Voter-ID-2192', 2.45)","('Voter-ID-276', 2.83)","('Voter-ID-546', 2.83)","('Voter-ID-4149', 2.83)","('Voter-ID-2887', 2.83)","('Voter-ID-271', 2.83)","('Voter-ID-892', 2.83)","('Voter-ID-519', 2.83)","('Voter-ID-85', 2.83)"
Voter-ID-1239,"('Voter-ID-3141', 2.83)","('Voter-ID-2896', 2.83)","('Voter-ID-3488', 3.16)","('Voter-ID-4114', 3.16)","('Voter-ID-2776', 3.16)","('Voter-ID-3715', 3.16)","('Voter-ID-625', 3.16)","('Voter-ID-298', 3.16)","('Voter-ID-2307', 3.16)","('Voter-ID-3057', 3.16)"
Voter-ID-1240,"('Voter-ID-3070', 2.83)","('Voter-ID-4321', 2.83)","('Voter-ID-3756', 3.16)","('Voter-ID-2518', 3.16)","('Voter-ID-4307', 3.16)","('Voter-ID-2487', 3.16)","('Voter-ID-3225', 3.16)","('Voter-ID-2041', 3.16)","('Voter-ID-1656', 3.46)","('Voter-ID-2206', 3.46)"
Voter-ID-1241,"('Voter-ID-3151', 2.0)","('Voter-ID-1330', 2.45)","('Voter-ID-3532', 2.83)","('Voter-ID-1933', 2.83)","('Voter-ID-2485', 2.83)","('Voter-ID-2934', 2.83)","('Voter-ID-1093', 2.83)","('Voter-ID-896', 2.83)","('Voter-ID-767', 3.16)","('Voter-ID-4112', 3.16)"
Voter-ID-1242,"('Voter-ID-3903', 3.16)","('Voter-ID-1556', 3.16)","('Voter-ID-4232', 3.16)","('Voter-ID-2608', 3.16)","('Voter-ID-2723', 3.16)","('Voter-ID-1227', 3.16)","('Voter-ID-3519', 3.16)","('Voter-ID-4075', 3.16)","('Voter-ID-2813', 3.16)","('Voter-ID-509', 3.46)"
Voter-ID-1243,"('Voter-ID-252', 2.83)","('Voter-ID-614', 2.83)","('Voter-ID-1388', 2.83)","('Voter-ID-1466', 2.83)","('Voter-ID-549', 2.83)","('Voter-ID-3610', 2.83)","('Voter-ID-1665', 2.83)","('Voter-ID-1734', 2.83)","('Voter-ID-3766', 2.83)","('Voter-ID-1874', 3.16)"
Voter-ID-1244,"('Voter-ID-3478', 2.0)","('Voter-ID-1728', 2.83)","('Voter-ID-2322', 2.83)","('Voter-ID-2415', 2.83)","('Voter-ID-2435', 2.83)","('Voter-ID-168', 3.16)","('Voter-ID-1416', 3.16)","('Voter-ID-1761', 3.16)","('Voter-ID-506', 3.16)","('Voter-ID-3196', 3.16)"
Voter-ID-1245,"('Voter-ID-1256', 3.16)","('Voter-ID-2086', 3.46)","('Voter-ID-3833', 3.74)","('Voter-ID-205', 3.74)","('Voter-ID-3838', 3.74)","('Voter-ID-1133', 3.74)","('Voter-ID-3849', 3.74)","('Voter-ID-3606', 4.0)","('Voter-ID-3450', 4.0)","('Voter-ID-973', 4.0)"
Voter-ID-1246,"('Voter-ID-3414', 2.83)","('Voter-ID-3031', 3.16)","('Voter-ID-3085', 3.16)","('Voter-ID-2357', 3.16)","('Voter-ID-507', 3.16)","('Voter-ID-505', 3.16)","('Voter-ID-3087', 3.16)","('Voter-ID-2088', 3.16)","('Voter-ID-956', 3.16)","('Voter-ID-3324', 3.16)"
Voter-ID-1247,"('Voter-ID-4145', 2.45)","('Voter-ID-3985', 2.45)","('Voter-ID-2155', 2.45)","('Voter-ID-94', 2.83)","('Voter-ID-3016', 2.83)","('Voter-ID-986', 2.83)","('Voter-ID-518', 2.83)","('Voter-ID-3809', 2.83)","('Voter-ID-510', 2.83)","('Voter-ID-513', 2.83)"
Voter-ID-1248,"('Voter-ID-740', 2.45)","('Voter-ID-2658', 2.83)","('Voter-ID-1229', 2.83)","('Voter-ID-425', 2.83)","('Voter-ID-1789', 3.16)","('Voter-ID-3792', 3.16)","('Voter-ID-2905', 3.16)","('Voter-ID-1031', 3.16)","('Voter-ID-3087', 3.16)","('Voter-ID-1520', 3.16)"
Voter-ID-1249,"('Voter-ID-2911', 2.45)","('Voter-ID-2304', 2.83)","('Voter-ID-226', 3.16)","('Voter-ID-336', 3.16)","('Voter-ID-3696', 3.16)","('Voter-ID-1522', 3.16)","('Voter-ID-1462', 3.16)","('Voter-ID-363', 3.16)","('Voter-ID-3955', 3.16)","('Voter-ID-1603', 3.16)"
Voter-ID-1250,"('Voter-ID-2280', 2.83)","('Voter-ID-2752', 3.16)","('Voter-ID-1504', 3.16)","('Voter-ID-1282', 3.46)","('Voter-ID-3050', 3.46)","('Voter-ID-1917', 3.46)","('Voter-ID-2091', 3.46)","('Voter-ID-1802', 3.46)","('Voter-ID-984', 3.46)","('Voter-ID-3477', 3.46)"
Voter-ID-1251,"('Voter-ID-852', 2.83)","('Voter-ID-2885', 2.83)","('Voter-ID-299', 2.83)","('Voter-ID-1098', 2.83)","('Voter-ID-4178', 3.16)","('Voter-ID-2038', 3.16)","('Voter-ID-4314', 3.16)","('Voter-ID-2728', 3.16)","('Voter-ID-3354', 3.16)","('Voter-ID-2190', 3.16)"
Voter-ID-1252,"('Voter-ID-2599', 2.45)","('Voter-ID-2237', 2.45)","('Voter-ID-2926', 2.83)","('Voter-ID-2012', 2.83)","('Voter-ID-363', 2.83)","('Voter-ID-2973', 3.16)","('Voter-ID-3696', 3.16)","('Voter-ID-3785', 3.16)","('Voter-ID-2773', 3.16)","('Voter-ID-850', 3.16)"
Voter-ID-1253,"('Voter-ID-2686', 3.16)","('Voter-ID-1022', 3.16)","('Voter-ID-1908', 3.16)","('Voter-ID-2837', 3.16)","('Voter-ID-2514', 3.16)","('Voter-ID-1759', 3.46)","('Voter-ID-3651', 3.46)","('Voter-ID-700', 3.46)","('Voter-ID-1320', 3.46)","('Voter-ID-969', 3.46)"
Voter-ID-1254,"('Voter-ID-2225', 2.0)","('Voter-ID-3924', 2.45)","('Voter-ID-4271', 2.45)","('Voter-ID-874', 2.83)","('Voter-ID-358', 2.83)","('Voter-ID-3607', 2.83)","('Voter-ID-797', 2.83)","('Voter-ID-718', 2.83)","('Voter-ID-3759', 2.83)","('Voter-ID-954', 2.83)"
