,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
DL-329,"('DL-1266', 3.16)","('DL-249', 3.46)","('DL-3223', 3.74)","('DL-2486', 3.74)","('DL-4319', 3.74)","('DL-2201', 4.0)","('DL-182', 4.0)","('DL-3278', 4.0)","('DL-295', 4.0)","('DL-1300', 4.0)"
DL-330,"('DL-3237', 3.46)","('DL-3913', 3.46)","('DL-1707', 3.74)","('DL-482', 3.74)","('DL-4057', 3.74)","('DL-3739', 3.74)","('DL-3952', 3.74)","('DL-1351', 4.0)","('DL-2038', 4.0)","('DL-2043', 4.0)"
DL-331,"('DL-809', 3.46)","('DL-1086', 3.46)","('DL-302', 4.0)","('DL-1', 4.0)","('DL-2420', 4.0)","('DL-2640', 4.24)","('DL-2817', 4.24)","('DL-899', 4.24)","('DL-934', 4.24)","('DL-1150', 4.24)"
DL-332,"('DL-4021', 3.74)","('DL-3452', 3.74)","('DL-618', 4.0)","('DL-2862', 4.0)","('DL-44', 4.0)","('DL-745', 4.0)","('DL-3591', 4.0)","('DL-1127', 4.0)","('DL-651', 4.0)","('DL-2278', 4.24)"
DL-333,"('DL-1282', 3.46)","('DL-767', 3.74)","('DL-2799', 3.74)","('DL-1919', 4.0)","('DL-3398', 4.0)","('DL-2284', 4.0)","('DL-3807', 4.0)","('DL-4229', 4.0)","('DL-2558', 4.0)","('DL-3785', 4.0)"
DL-334,"('DL-172', 3.46)","('DL-824', 3.74)","('DL-2820', 3.74)","('DL-2119', 4.0)","('DL-1248', 4.0)","('DL-2073', 4.0)","('DL-3207', 4.0)","('DL-1095', 4.0)","('DL-1423', 4.0)","('DL-4151', 4.0)"
DL-335,"('DL-1826', 3.16)","('DL-345', 4.0)","('DL-988', 4.24)","('DL-1210', 4.24)","('DL-3272', 4.24)","('DL-1614', 4.24)","('DL-1105', 4.47)","('DL-3155', 4.47)","('DL-3553', 4.69)","('DL-3333', 4.69)"
DL-336,"('DL-3323', 4.0)","('DL-883', 4.0)","('DL-1016', 4.24)","('DL-2972', 4.24)","('DL-2974', 4.24)","('DL-3464', 4.24)","('DL-578', 4.24)","('DL-551', 4.24)","('DL-1594', 4.24)","('DL-3440', 4.24)"
DL-337,"('DL-2288', 3.74)","('DL-444', 4.0)","('DL-2344', 4.0)","('DL-2998', 4.0)","('DL-4199', 4.0)","('DL-62', 4.0)","('DL-3320', 4.0)","('DL-1745', 4.24)","('DL-2330', 4.24)","('DL-142', 4.24)"
DL-338,"('DL-2919', 3.16)","('DL-3932', 3.74)","('DL-3276', 3.74)","('DL-3963', 3.74)","('DL-234', 4.0)","('DL-1685', 4.0)","('DL-1134', 4.0)","('DL-4071', 4.0)","('DL-664', 4.0)","('DL-1164', 4.0)"
DL-339,"('DL-650', 3.46)","('DL-263', 3.46)","('DL-1653', 3.74)","('DL-3081', 3.74)","('DL-1941', 3.74)","('DL-3665', 4.0)","('DL-1884', 4.0)","('DL-2099', 4.0)","('DL-2304', 4.0)","('DL-11', 4.0)"
DL-340,"('DL-3079', 3.46)","('DL-220', 4.0)","('DL-973', 4.0)","('DL-4', 4.0)","('DL-1379', 4.24)","('DL-2657', 4.24)","('DL-2055', 4.24)","('DL-3034', 4.24)","('DL-4253', 4.24)","('DL-1886', 4.24)"
DL-341,"('DL-2530', 3.46)","('DL-60', 3.46)","('DL-3161', 3.46)","('DL-4130', 3.74)","('DL-1996', 3.74)","('DL-2357', 3.74)","('DL-3569', 3.74)","('DL-1630', 3.74)","('DL-438', 4.0)","('DL-1085', 4.0)"
DL-342,"('DL-1058', 3.46)","('DL-4320', 3.74)","('DL-790', 3.74)","('DL-3095', 3.74)","('DL-4042', 3.74)","('DL-318', 3.74)","('DL-4037', 4.0)","('DL-1303', 4.0)","('DL-4013', 4.0)","('DL-3407', 4.0)"
DL-343,"('DL-4325', 3.74)","('DL-1490', 3.74)","('DL-4263', 3.74)","('DL-3304', 3.74)","('DL-4216', 3.74)","('DL-1174', 4.0)","('DL-702', 4.0)","('DL-2397', 4.0)","('DL-2968', 4.0)","('DL-2160', 4.0)"
DL-344,"('DL-2422', 3.46)","('DL-3269', 3.74)","('DL-2942', 3.74)","('DL-1630', 4.0)","('DL-765', 4.0)","('DL-1837', 4.0)","('DL-1937', 4.0)","('DL-1927', 4.0)","('DL-1083', 4.0)","('DL-132', 4.0)"
DL-345,"('DL-3777', 3.74)","('DL-3618', 4.0)","('DL-2003', 4.0)","('DL-1210', 4.0)","('DL-335', 4.0)","('DL-3976', 4.24)","('DL-988', 4.24)","('DL-1614', 4.24)","('DL-1058', 4.24)","('DL-3553', 4.24)"
DL-346,"('DL-2668', 3.74)","('DL-1615', 3.74)","('DL-3498', 4.0)","('DL-984', 4.0)","('DL-2856', 4.0)","('DL-1771', 4.0)","('DL-175', 4.24)","('DL-4295', 4.24)","('DL-3288', 4.24)","('DL-1533', 4.24)"
DL-347,"('DL-1238', 3.74)","('DL-1156', 3.74)","('DL-4176', 4.0)","('DL-2527', 4.0)","('DL-128', 4.0)","('DL-2923', 4.0)","('DL-3789', 4.0)","('DL-3115', 4.0)","('DL-918', 4.0)","('DL-1069', 4.0)"
DL-348,"('DL-1821', 3.74)","('DL-4182', 3.74)","('DL-3592', 4.0)","('DL-1835', 4.0)","('DL-2180', 4.0)","('DL-2318', 4.0)","('DL-3389', 4.0)","('DL-2590', 4.0)","('DL-3264', 4.0)","('DL-1792', 4.0)"
DL-349,"('DL-2723', 4.0)","('DL-94', 4.0)","('DL-1068', 4.0)","('DL-364', 4.24)","('DL-3149', 4.24)","('DL-1936', 4.24)","('DL-1473', 4.47)","('DL-2141', 4.47)","('DL-2620', 4.47)","('DL-1255', 4.47)"
DL-350,"('DL-49', 4.0)","('DL-3666', 4.0)","('DL-522', 4.0)","('DL-1445', 4.0)","('DL-2495', 4.24)","('DL-3531', 4.24)","('DL-1651', 4.24)","('DL-1410', 4.24)","('DL-2842', 4.24)","('DL-3843', 4.24)"
DL-351,"('DL-3694', 4.0)","('DL-2745', 4.24)","('DL-1792', 4.24)","('DL-83', 4.24)","('DL-1684', 4.24)","('DL-1618', 4.24)","('DL-3227', 4.24)","('DL-4122', 4.24)","('DL-1135', 4.24)","('DL-1973', 4.24)"
DL-352,"('DL-2510', 3.46)","('DL-1918', 3.74)","('DL-2684', 3.74)","('DL-1164', 3.74)","('DL-2302', 3.74)","('DL-4082', 3.74)","('DL-3241', 4.0)","('DL-3926', 4.0)","('DL-1437', 4.0)","('DL-1495', 4.0)"
DL-353,"('DL-507', 3.74)","('DL-2523', 3.74)","('DL-4319', 4.0)","('DL-2995', 4.0)","('DL-3944', 4.0)","('DL-2486', 4.0)","('DL-3320', 4.0)","('DL-387', 4.0)","('DL-3136', 4.0)","('DL-2229', 4.0)"
DL-354,"('DL-1378', 3.74)","('DL-1921', 3.74)","('DL-3134', 4.0)","('DL-2653', 4.0)","('DL-946', 4.0)","('DL-1385', 4.0)","('DL-72', 4.0)","('DL-2481', 4.0)","('DL-3142', 4.0)","('DL-1685', 4.24)"
DL-355,"('DL-2368', 4.24)","('DL-1044', 4.24)","('DL-3803', 4.24)","('DL-2073', 4.24)","('DL-975', 4.24)","('DL-4026', 4.24)","('DL-3680', 4.47)","('DL-4277', 4.47)","('DL-3606', 4.47)","('DL-2194', 4.47)"
DL-356,"('DL-2328', 3.74)","('DL-163', 4.24)","('DL-3986', 4.24)","('DL-3220', 4.24)","('DL-4014', 4.24)","('DL-3553', 4.47)","('DL-1463', 4.47)","('DL-813', 4.47)","('DL-189', 4.47)","('DL-737', 4.47)"
DL-357,"('DL-889', 3.74)","('DL-549', 4.24)","('DL-2982', 4.24)","('DL-1729', 4.47)","('DL-95', 4.47)","('DL-2250', 4.47)","('DL-4241', 4.47)","('DL-1601', 4.47)","('DL-1492', 4.47)","('DL-983', 4.47)"
DL-358,"('DL-2397', 2.83)","('DL-4011', 3.16)","('DL-816', 3.46)","('DL-4038', 3.46)","('DL-2755', 3.46)","('DL-713', 3.74)","('DL-2014', 3.74)","('DL-1274', 3.74)","('DL-2508', 3.74)","('DL-1505', 4.0)"
DL-359,"('DL-328', 3.16)","('DL-669', 3.46)","('DL-3300', 3.74)","('DL-2259', 3.74)","('DL-2858', 3.74)","('DL-910', 3.74)","('DL-2090', 3.74)","('DL-3338', 4.0)","('DL-4083', 4.0)","('DL-792', 4.0)"
DL-360,"('DL-2538', 4.0)","('DL-2863', 4.0)","('DL-3743', 4.0)","('DL-2331', 4.0)","('DL-1610', 4.0)","('DL-3593', 4.24)","('DL-4335', 4.24)","('DL-3107', 4.24)","('DL-1697', 4.24)","('DL-358', 4.47)"
DL-361,"('DL-825', 3.74)","('DL-1964', 3.74)","('DL-933', 4.0)","('DL-1572', 4.0)","('DL-2828', 4.0)","('DL-244', 4.0)","('DL-3254', 4.0)","('DL-1728', 4.0)","('DL-4283', 4.24)","('DL-419', 4.24)"
DL-362,"('DL-3153', 3.46)","('DL-461', 4.0)","('DL-2877', 4.0)","('DL-879', 4.0)","('DL-2345', 4.24)","('DL-3877', 4.24)","('DL-265', 4.24)","('DL-2211', 4.24)","('DL-4292', 4.24)","('DL-873', 4.24)"
DL-363,"('DL-2367', 3.46)","('DL-1031', 3.74)","('DL-2434', 3.74)","('DL-446', 3.74)","('DL-3826', 3.74)","('DL-3136', 3.74)","('DL-546', 4.0)","('DL-3920', 4.0)","('DL-3810', 4.0)","('DL-1662', 4.0)"
DL-364,"('DL-2636', 3.46)","('DL-2224', 3.74)","('DL-3435', 4.0)","('DL-1739', 4.0)","('DL-3149', 4.24)","('DL-1096', 4.24)","('DL-349', 4.24)","('DL-1996', 4.24)","('DL-218', 4.24)","('DL-941', 4.47)"
DL-365,"('DL-3763', 3.46)","('DL-327', 4.0)","('DL-1787', 4.0)","('DL-1497', 4.24)","('DL-1112', 4.24)","('DL-2881', 4.24)","('DL-2798', 4.24)","('DL-1287', 4.24)","('DL-1638', 4.24)","('DL-2610', 4.24)"
DL-366,"('DL-1793', 4.0)","('DL-2052', 4.24)","('DL-4164', 4.24)","('DL-2195', 4.24)","('DL-3998', 4.24)","('DL-2011', 4.24)","('DL-3363', 4.24)","('DL-2149', 4.24)","('DL-2627', 4.47)","('DL-3565', 4.47)"
DL-367,"('DL-4122', 3.46)","('DL-2940', 3.74)","('DL-766', 4.0)","('DL-4307', 4.0)","('DL-2132', 4.0)","('DL-2764', 4.24)","('DL-3280', 4.24)","('DL-1453', 4.24)","('DL-1052', 4.24)","('DL-1312', 4.24)"
DL-368,"('DL-3362', 3.46)","('DL-1670', 3.74)","('DL-3412', 3.74)","('DL-1333', 3.74)","('DL-3838', 3.74)","('DL-3379', 4.0)","('DL-3046', 4.0)","('DL-721', 4.0)","('DL-3652', 4.0)","('DL-1638', 4.24)"
DL-369,"('DL-2599', 3.46)","('DL-156', 3.46)","('DL-1992', 3.74)","('DL-3427', 3.74)","('DL-161', 3.74)","('DL-547', 3.74)","('DL-3407', 3.74)","('DL-640', 3.74)","('DL-2114', 3.74)","('DL-1512', 3.74)"
DL-370,"('DL-4008', 3.16)","('DL-3274', 3.74)","('DL-4140', 3.74)","('DL-3669', 4.0)","('DL-2945', 4.0)","('DL-345', 4.24)","('DL-3127', 4.24)","('DL-858', 4.24)","('DL-2147', 4.24)","('DL-2074', 4.24)"
DL-371,"('DL-3450', 3.16)","('DL-3613', 3.46)","('DL-419', 3.74)","('DL-2115', 4.0)","('DL-2287', 4.0)","('DL-1352', 4.0)","('DL-2914', 4.0)","('DL-599', 4.0)","('DL-1170', 4.0)","('DL-1850', 4.0)"
DL-372,"('DL-2119', 3.46)","('DL-2313', 3.74)","('DL-1718', 3.74)","('DL-4166', 3.74)","('DL-815', 4.0)","('DL-1996', 4.0)","('DL-2449', 4.0)","('DL-3162', 4.0)","('DL-1840', 4.0)","('DL-2035', 4.0)"
DL-373,"('DL-1651', 4.0)","('DL-1441', 4.0)","('DL-3191', 4.0)","('DL-1890', 4.24)","('DL-451', 4.24)","('DL-1622', 4.24)","('DL-3750', 4.24)","('DL-1465', 4.24)","('DL-2714', 4.24)","('DL-2078', 4.24)"
DL-374,"('DL-3661', 2.83)","('DL-4045', 3.16)","('DL-3746', 3.46)","('DL-4042', 3.46)","('DL-512', 3.74)","('DL-4001', 3.74)","('DL-656', 3.74)","('DL-2707', 3.74)","('DL-2640', 3.74)","('DL-3009', 3.74)"
DL-375,"('DL-2861', 3.74)","('DL-3410', 3.74)","('DL-576', 4.0)","('DL-2005', 4.0)","('DL-2385', 4.0)","('DL-3859', 4.0)","('DL-1598', 4.0)","('DL-2020', 4.0)","('DL-3246', 4.0)","('DL-2006', 4.0)"
DL-376,"('DL-2705', 3.46)","('DL-3317', 3.46)","('DL-1625', 3.74)","('DL-731', 3.74)","('DL-4167', 3.74)","('DL-3209', 3.74)","('DL-2419', 3.74)","('DL-2063', 3.74)","('DL-1902', 3.74)","('DL-4169', 4.0)"
DL-377,"('DL-3435', 3.74)","('DL-1862', 4.24)","('DL-807', 4.24)","('DL-2770', 4.24)","('DL-2370', 4.24)","('DL-117', 4.24)","('DL-1146', 4.24)","('DL-4249', 4.24)","('DL-1766', 4.24)","('DL-656', 4.24)"
DL-378,"('DL-3960', 3.74)","('DL-1062', 3.74)","('DL-91', 4.0)","('DL-3040', 4.24)","('DL-1908', 4.24)","('DL-254', 4.24)","('DL-2596', 4.24)","('DL-2304', 4.24)","('DL-1268', 4.24)","('DL-1118', 4.24)"
DL-379,"('DL-1869', 4.0)","('DL-2827', 4.0)","('DL-1722', 4.0)","('DL-3124', 4.24)","('DL-3414', 4.24)","('DL-2371', 4.24)","('DL-3186', 4.24)","('DL-3831', 4.24)","('DL-3527', 4.24)","('DL-837', 4.24)"
DL-380,"('DL-2254', 3.46)","('DL-1951', 3.46)","('DL-1539', 3.46)","('DL-2823', 3.46)","('DL-1677', 3.74)","('DL-1827', 3.74)","('DL-2653', 4.0)","('DL-975', 4.0)","('DL-111', 4.0)","('DL-71', 4.0)"
DL-381,"('DL-2436', 3.74)","('DL-3036', 3.74)","('DL-3945', 3.74)","('DL-1811', 4.0)","('DL-2216', 4.0)","('DL-2119', 4.0)","('DL-771', 4.0)","('DL-1505', 4.0)","('DL-3483', 4.0)","('DL-1655', 4.0)"
DL-382,"('DL-3575', 3.74)","('DL-1367', 3.74)","('DL-1522', 3.74)","('DL-1116', 4.0)","('DL-1812', 4.0)","('DL-3097', 4.0)","('DL-671', 4.0)","('DL-2505', 4.0)","('DL-1133', 4.0)","('DL-517', 4.0)"
DL-383,"('DL-513', 3.16)","('DL-1589', 3.46)","('DL-1304', 3.46)","('DL-3555', 3.46)","('DL-3454', 3.46)","('DL-551', 3.46)","('DL-391', 3.46)","('DL-2023', 3.74)","('DL-3054', 3.74)","('DL-3058', 3.74)"
DL-384,"('DL-1770', 3.16)","('DL-1957', 3.74)","('DL-3727', 3.74)","('DL-4255', 4.0)","('DL-1459', 4.0)","('DL-2408', 4.0)","('DL-2105', 4.0)","('DL-4296', 4.0)","('DL-711', 4.0)","('DL-1636', 4.24)"
DL-385,"('DL-2351', 3.46)","('DL-3901', 3.74)","('DL-241', 3.74)","('DL-2836', 4.0)","('DL-3560', 4.0)","('DL-2382', 4.0)","('DL-1808', 4.0)","('DL-2180', 4.0)","('DL-68', 4.0)","('DL-859', 4.0)"
DL-386,"('DL-2643', 3.16)","('DL-412', 3.74)","('DL-1163', 3.74)","('DL-551', 3.74)","('DL-4261', 4.0)","('DL-2965', 4.0)","('DL-2475', 4.0)","('DL-3290', 4.0)","('DL-2599', 4.0)","('DL-4260', 4.0)"
DL-387,"('DL-2492', 2.83)","('DL-4204', 3.46)","('DL-430', 3.46)","('DL-2360', 3.46)","('DL-3832', 3.46)","('DL-2005', 3.74)","('DL-1383', 3.74)","('DL-2239', 3.74)","('DL-1856', 3.74)","('DL-2229', 3.74)"
DL-388,"('DL-1083', 3.74)","('DL-1410', 4.0)","('DL-1708', 4.0)","('DL-49', 4.0)","('DL-505', 4.0)","('DL-3059', 4.24)","('DL-2624', 4.24)","('DL-1323', 4.24)","('DL-76', 4.24)","('DL-3557', 4.47)"
DL-389,"('DL-774', 3.74)","('DL-4032', 3.74)","('DL-543', 4.0)","('DL-1662', 4.0)","('DL-1638', 4.0)","('DL-3834', 4.0)","('DL-2673', 4.0)","('DL-1500', 4.0)","('DL-3775', 4.0)","('DL-872', 4.0)"
DL-390,"('DL-1098', 3.46)","('DL-1637', 3.74)","('DL-838', 3.74)","('DL-3140', 3.74)","('DL-1705', 4.0)","('DL-2119', 4.0)","('DL-1435', 4.0)","('DL-184', 4.0)","('DL-2228', 4.0)","('DL-1451', 4.0)"
DL-391,"('DL-1281', 3.16)","('DL-1324', 3.46)","('DL-383', 3.46)","('DL-2449', 3.74)","('DL-3087', 3.74)","('DL-4031', 3.74)","('DL-1991', 3.74)","('DL-1016', 3.74)","('DL-970', 4.0)","('DL-710', 4.0)"
DL-392,"('DL-3310', 3.74)","('DL-842', 4.0)","('DL-1350', 4.0)","('DL-1455', 4.24)","('DL-2479', 4.24)","('DL-2412', 4.24)","('DL-546', 4.24)","('DL-1640', 4.24)","('DL-2508', 4.24)","('DL-3822', 4.24)"
DL-393,"('DL-469', 3.74)","('DL-2529', 4.0)","('DL-2622', 4.0)","('DL-1433', 4.0)","('DL-287', 4.0)","('DL-3373', 4.0)","('DL-883', 4.0)","('DL-3704', 4.0)","('DL-2974', 4.24)","('DL-4316', 4.24)"
DL-394,"('DL-1687', 4.0)","('DL-1549', 4.0)","('DL-1689', 4.0)","('DL-1885', 4.24)","('DL-4009', 4.24)","('DL-1945', 4.24)","('DL-3922', 4.24)","('DL-2116', 4.24)","('DL-2676', 4.24)","('DL-1810', 4.24)"
DL-395,"('DL-3324', 4.0)","('DL-3583', 4.24)","('DL-1203', 4.24)","('DL-4238', 4.24)","('DL-1435', 4.24)","('DL-4098', 4.24)","('DL-43', 4.24)","('DL-1812', 4.47)","('DL-26', 4.47)","('DL-2630', 4.47)"
DL-396,"('DL-1356', 4.0)","('DL-1954', 4.0)","('DL-2677', 4.0)","('DL-1109', 4.0)","('DL-1570', 4.0)","('DL-2517', 4.0)","('DL-4250', 4.24)","('DL-3249', 4.24)","('DL-1696', 4.24)","('DL-3250', 4.24)"
DL-397,"('DL-2546', 3.16)","('DL-2142', 3.16)","('DL-1912', 3.74)","('DL-501', 3.74)","('DL-2101', 3.74)","('DL-876', 4.0)","('DL-784', 4.0)","('DL-2861', 4.0)","('DL-2840', 4.0)","('DL-3793', 4.0)"
DL-398,"('DL-2431', 3.46)","('DL-1202', 4.0)","('DL-1062', 4.0)","('DL-789', 4.24)","('DL-2314', 4.24)","('DL-227', 4.24)","('DL-1488', 4.47)","('DL-548', 4.47)","('DL-3924', 4.47)","('DL-4332', 4.47)"
DL-399,"('DL-3524', 3.16)","('DL-2752', 3.46)","('DL-3270', 3.74)","('DL-271', 3.74)","('DL-1815', 3.74)","('DL-883', 3.74)","('DL-2576', 3.74)","('DL-3006', 4.0)","('DL-1561', 4.0)","('DL-2030', 4.0)"
DL-400,"('DL-2729', 3.46)","('DL-836', 3.46)","('DL-2798', 3.46)","('DL-4069', 3.46)","('DL-460', 3.74)","('DL-2807', 3.74)","('DL-1818', 3.74)","('DL-2044', 3.74)","('DL-3591', 4.0)","('DL-869', 4.0)"
DL-401,"('DL-67', 4.0)","('DL-1912', 4.0)","('DL-3863', 4.0)","('DL-3251', 4.0)","('DL-2470', 4.24)","('DL-1638', 4.24)","('DL-3871', 4.24)","('DL-3075', 4.24)","('DL-669', 4.24)","('DL-3967', 4.24)"
DL-402,"('DL-1921', 3.16)","('DL-434', 3.16)","('DL-1705', 3.74)","('DL-1637', 3.74)","('DL-1409', 3.74)","('DL-3194', 3.74)","('DL-1100', 3.74)","('DL-2088', 3.74)","('DL-3771', 4.0)","('DL-881', 4.0)"
DL-403,"('DL-571', 3.74)","('DL-429', 3.74)","('DL-866', 4.0)","('DL-2341', 4.0)","('DL-1825', 4.0)","('DL-1977', 4.0)","('DL-12', 4.0)","('DL-603', 4.0)","('DL-148', 4.0)","('DL-2884', 4.0)"
DL-404,"('DL-1173', 3.74)","('DL-2203', 3.74)","('DL-1661', 4.0)","('DL-2545', 4.0)","('DL-1900', 4.0)","('DL-2874', 4.0)","('DL-2288', 4.0)","('DL-4117', 4.0)","('DL-883', 4.0)","('DL-1367', 4.0)"
DL-405,"('DL-4044', 3.74)","('DL-1049', 3.74)","('DL-3675', 3.74)","('DL-1319', 3.74)","('DL-4228', 4.0)","('DL-1331', 4.0)","('DL-3377', 4.0)","('DL-2928', 4.0)","('DL-940', 4.0)","('DL-3085', 4.0)"
DL-406,"('DL-533', 3.74)","('DL-3599', 3.74)","('DL-1116', 4.0)","('DL-1180', 4.0)","('DL-3250', 4.0)","('DL-3587', 4.0)","('DL-3167', 4.0)","('DL-253', 4.24)","('DL-3130', 4.24)","('DL-652', 4.24)"
DL-407,"('DL-3224', 4.0)","('DL-707', 4.0)","('DL-3763', 4.0)","('DL-1317', 4.0)","('DL-4232', 4.0)","('DL-1816', 4.0)","('DL-62', 4.0)","('DL-990', 4.0)","('DL-1106', 4.24)","('DL-2579', 4.24)"
DL-408,"('DL-750', 3.74)","('DL-1835', 4.0)","('DL-681', 4.0)","('DL-1036', 4.0)","('DL-2417', 4.24)","('DL-4039', 4.24)","('DL-4233', 4.24)","('DL-584', 4.24)","('DL-3292', 4.24)","('DL-575', 4.24)"
DL-409,"('DL-3182', 4.0)","('DL-3611', 4.0)","('DL-853', 4.24)","('DL-1843', 4.24)","('DL-2763', 4.24)","('DL-1601', 4.24)","('DL-482', 4.24)","('DL-2499', 4.24)","('DL-2235', 4.24)","('DL-4320', 4.24)"
DL-410,"('DL-752', 3.74)","('DL-3266', 3.74)","('DL-70', 3.74)","('DL-1030', 3.74)","('DL-2727', 4.0)","('DL-1391', 4.0)","('DL-2598', 4.0)","('DL-3250', 4.0)","('DL-3211', 4.0)","('DL-4036', 4.0)"
DL-411,"('DL-2257', 3.74)","('DL-2072', 4.0)","('DL-1279', 4.0)","('DL-866', 4.0)","('DL-611', 4.0)","('DL-1040', 4.0)","('DL-2608', 4.24)","('DL-148', 4.24)","('DL-4085', 4.24)","('DL-585', 4.24)"
DL-412,"('DL-2376', 3.74)","('DL-2153', 3.74)","('DL-386', 3.74)","('DL-124', 3.74)","('DL-87', 3.74)","('DL-3290', 4.0)","('DL-703', 4.0)","('DL-551', 4.0)","('DL-4260', 4.0)","('DL-3827', 4.0)"
DL-413,"('DL-322', 3.74)","('DL-2855', 4.0)","('DL-2810', 4.0)","('DL-4180', 4.0)","('DL-3392', 4.0)","('DL-133', 4.0)","('DL-599', 4.24)","('DL-1109', 4.24)","('DL-1183', 4.24)","('DL-2288', 4.24)"
DL-414,"('DL-2974', 3.46)","('DL-3920', 3.74)","('DL-933', 3.74)","('DL-4255', 3.74)","('DL-639', 3.74)","('DL-2118', 4.0)","('DL-2129', 4.0)","('DL-2105', 4.0)","('DL-2367', 4.0)","('DL-4236', 4.0)"
DL-415,"('DL-4245', 4.0)","('DL-4042', 4.0)","('DL-2270', 4.0)","('DL-216', 4.0)","('DL-1384', 4.24)","('DL-3094', 4.24)","('DL-1940', 4.24)","('DL-2671', 4.24)","('DL-453', 4.24)","('DL-3740', 4.24)"
DL-416,"('DL-3926', 3.74)","('DL-290', 4.24)","('DL-3668', 4.24)","('DL-387', 4.24)","('DL-2448', 4.24)","('DL-4101', 4.24)","('DL-1629', 4.24)","('DL-353', 4.24)","('DL-2486', 4.24)","('DL-1856', 4.24)"
DL-417,"('DL-448', 3.46)","('DL-1216', 3.74)","('DL-22', 4.0)","('DL-3322', 4.0)","('DL-3472', 4.0)","('DL-1695', 4.0)","('DL-2416', 4.0)","('DL-3631', 4.0)","('DL-2650', 4.0)","('DL-1643', 4.24)"
DL-418,"('DL-1544', 3.74)","('DL-1498', 4.0)","('DL-1838', 4.24)","('DL-1387', 4.24)","('DL-4173', 4.24)","('DL-2645', 4.47)","('DL-516', 4.47)","('DL-427', 4.47)","('DL-1666', 4.47)","('DL-3595', 4.47)"
DL-419,"('DL-371', 3.74)","('DL-4043', 4.0)","('DL-1381', 4.0)","('DL-11', 4.0)","('DL-62', 4.0)","('DL-2099', 4.0)","('DL-599', 4.0)","('DL-1816', 4.0)","('DL-4278', 4.24)","('DL-1653', 4.24)"
DL-420,"('DL-828', 4.0)","('DL-1104', 4.0)","('DL-1810', 4.0)","('DL-1972', 4.0)","('DL-62', 4.0)","('DL-3533', 4.24)","('DL-501', 4.24)","('DL-1147', 4.24)","('DL-1184', 4.24)","('DL-1347', 4.24)"
DL-421,"('DL-216', 3.46)","('DL-3700', 3.74)","('DL-645', 3.74)","('DL-802', 4.0)","('DL-893', 4.0)","('DL-3038', 4.0)","('DL-3063', 4.0)","('DL-2630', 4.0)","('DL-4050', 4.0)","('DL-777', 4.0)"
DL-422,"('DL-235', 3.74)","('DL-1308', 3.74)","('DL-3585', 4.0)","('DL-62', 4.0)","('DL-1915', 4.0)","('DL-4172', 4.0)","('DL-1702', 4.0)","('DL-2978', 4.0)","('DL-2247', 4.0)","('DL-2966', 4.24)"
DL-423,"('DL-3891', 3.74)","('DL-2705', 3.74)","('DL-201', 3.74)","('DL-1030', 3.74)","('DL-1674', 4.0)","('DL-3616', 4.0)","('DL-273', 4.0)","('DL-259', 4.0)","('DL-2568', 4.0)","('DL-3599', 4.0)"
DL-424,"('DL-2968', 3.46)","('DL-3054', 3.74)","('DL-572', 3.74)","('DL-682', 3.74)","('DL-3706', 3.74)","('DL-877', 3.74)","('DL-2419', 3.74)","('DL-3785', 3.74)","('DL-1040', 3.74)","('DL-2160', 3.74)"
DL-425,"('DL-3579', 3.74)","('DL-3392', 4.0)","('DL-1679', 4.0)","('DL-1202', 4.0)","('DL-4260', 4.24)","('DL-3321', 4.24)","('DL-2002', 4.24)","('DL-949', 4.24)","('DL-3621', 4.24)","('DL-2555', 4.24)"
DL-426,"('DL-870', 4.0)","('DL-3228', 4.0)","('DL-1405', 4.24)","('DL-1987', 4.24)","('DL-581', 4.24)","('DL-2346', 4.24)","('DL-1045', 4.24)","('DL-883', 4.24)","('DL-3445', 4.24)","('DL-128', 4.47)"
DL-427,"('DL-3244', 4.0)","('DL-2235', 4.0)","('DL-3915', 4.0)","('DL-1749', 4.24)","('DL-436', 4.24)","('DL-3201', 4.24)","('DL-2498', 4.24)","('DL-4103', 4.24)","('DL-2438', 4.24)","('DL-52', 4.24)"
DL-428,"('DL-3467', 3.74)","('DL-3750', 4.0)","('DL-2410', 4.0)","('DL-2690', 4.0)","('DL-1232', 4.0)","('DL-3902', 4.0)","('DL-2634', 4.24)","('DL-1388', 4.24)","('DL-830', 4.24)","('DL-207', 4.24)"
DL-429,"('DL-403', 3.74)","('DL-3331', 4.0)","('DL-3154', 4.0)","('DL-506', 4.0)","('DL-1094', 4.0)","('DL-1178', 4.0)","('DL-733', 4.0)","('DL-2774', 4.0)","('DL-1667', 4.24)","('DL-446', 4.24)"
DL-430,"('DL-387', 3.46)","('DL-3832', 3.74)","('DL-3241', 3.74)","('DL-3926', 4.0)","('DL-1792', 4.0)","('DL-2950', 4.0)","('DL-2546', 4.0)","('DL-1856', 4.0)","('DL-3668', 4.0)","('DL-1918', 4.0)"
DL-431,"('DL-1619', 3.74)","('DL-3900', 3.74)","('DL-1435', 4.0)","('DL-2040', 4.0)","('DL-4192', 4.0)","('DL-1353', 4.0)","('DL-2665', 4.24)","('DL-2900', 4.24)","('DL-2700', 4.24)","('DL-2179', 4.24)"
