,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
FN-228,"('FN-1733', 2.0)","('FN-1440', 2.45)","('FN-527', 2.45)","('FN-1687', 2.83)","('FN-1013', 2.83)","('FN-84', 2.83)","('FN-1739', 2.83)","('FN-700', 3.16)","('FN-1079', 3.16)","('FN-823', 3.16)"
FN-1738,"('FN-22', 2.83)","('FN-1665', 2.83)","('FN-665', 2.83)","('FN-1384', 3.16)","('FN-1294', 3.16)","('FN-1428', 3.16)","('FN-743', 3.46)","('FN-557', 3.46)","('FN-183', 3.46)","('FN-1164', 3.46)"
FN-1467,"('FN-98', 2.83)","('FN-816', 2.83)","('FN-1100', 3.16)","('FN-659', 3.16)","('FN-649', 3.16)","('FN-960', 3.16)","('FN-576', 3.16)","('FN-979', 3.16)","('FN-985', 3.46)","('FN-487', 3.46)"
FN-979,"('FN-1488', 2.0)","('FN-960', 2.83)","('FN-1771', 2.83)","('FN-42', 3.16)","('FN-699', 3.16)","('FN-134', 3.16)","('FN-1590', 3.16)","('FN-369', 3.16)","('FN-1467', 3.16)","('FN-1216', 3.46)"
FN-436,"('FN-721', 2.83)","('FN-382', 3.16)","('FN-191', 3.16)","('FN-1368', 3.16)","('FN-1632', 3.16)","('FN-678', 3.16)","('FN-1521', 3.16)","('FN-1280', 3.16)","('FN-906', 3.16)","('FN-523', 3.46)"
FN-1639,"('FN-1549', 3.16)","('FN-530', 3.16)","('FN-1716', 3.16)","('FN-1707', 3.16)","('FN-642', 3.16)","('FN-947', 3.16)","('FN-818', 3.46)","('FN-1520', 3.46)","('FN-928', 3.46)","('FN-211', 3.46)"
FN-515,"('FN-1246', 2.0)","('FN-1070', 3.46)","('FN-392', 3.46)","('FN-1297', 3.46)","('FN-164', 3.46)","('FN-390', 3.74)","('FN-1357', 3.74)","('FN-1602', 3.74)","('FN-1056', 3.74)","('FN-1009', 3.74)"
FN-600,"('FN-727', 2.83)","('FN-177', 3.16)","('FN-1052', 3.46)","('FN-1313', 3.46)","('FN-933', 3.46)","('FN-1173', 3.46)","('FN-210', 3.46)","('FN-903', 3.46)","('FN-1538', 3.46)","('FN-274', 3.46)"
FN-1110,"('FN-1261', 2.45)","('FN-406', 2.45)","('FN-1582', 2.45)","('FN-499', 2.45)","('FN-676', 2.45)","('FN-53', 2.45)","('FN-256', 2.83)","('FN-1359', 2.83)","('FN-1532', 2.83)","('FN-912', 2.83)"
FN-583,"('FN-842', 2.45)","('FN-1269', 2.83)","('FN-256', 2.83)","('FN-652', 2.83)","('FN-16', 2.83)","('FN-1197', 2.83)","('FN-623', 3.16)","('FN-23', 3.16)","('FN-1061', 3.16)","('FN-1357', 3.16)"
FN-1212,"('FN-1700', 3.16)","('FN-330', 3.16)","('FN-24', 3.46)","('FN-1390', 3.46)","('FN-733', 3.46)","('FN-458', 3.46)","('FN-1179', 3.46)","('FN-116', 3.46)","('FN-166', 3.46)","('FN-177', 3.46)"
FN-1447,"('FN-738', 3.16)","('FN-226', 3.16)","('FN-685', 3.16)","('FN-78', 3.46)","('FN-259', 3.46)","('FN-219', 3.46)","('FN-1150', 3.46)","('FN-468', 3.46)","('FN-1020', 3.46)","('FN-1063', 3.46)"
FN-325,"('FN-1356', 3.46)","('FN-385', 3.46)","('FN-1505', 3.74)","('FN-1147', 3.74)","('FN-570', 3.74)","('FN-710', 3.74)","('FN-669', 3.74)","('FN-789', 3.74)","('FN-1531', 3.74)","('FN-1564', 3.74)"
FN-1087,"('FN-1737', 3.16)","('FN-821', 3.16)","('FN-623', 3.46)","('FN-63', 3.46)","('FN-1061', 3.46)","('FN-14', 3.46)","('FN-1691', 3.46)","('FN-209', 3.46)","('FN-942', 3.46)","('FN-430', 3.46)"
FN-1135,"('FN-207', 2.45)","('FN-878', 2.83)","('FN-1686', 2.83)","('FN-1629', 3.16)","('FN-149', 3.16)","('FN-1070', 3.16)","('FN-891', 3.16)","('FN-993', 3.16)","('FN-877', 3.16)","('FN-6', 3.16)"
FN-579,"('FN-525', 2.83)","('FN-1351', 2.83)","('FN-1474', 2.83)","('FN-422', 2.83)","('FN-1490', 2.83)","('FN-1015', 2.83)","('FN-1145', 3.16)","('FN-1620', 3.16)","('FN-610', 3.16)","('FN-1256', 3.16)"
FN-1517,"('FN-498', 2.0)","('FN-965', 3.46)","('FN-1670', 3.46)","('FN-1704', 3.46)","('FN-352', 3.46)","('FN-51', 3.46)","('FN-647', 3.46)","('FN-1354', 3.46)","('FN-149', 3.46)","('FN-1772', 3.46)"
FN-1308,"('FN-519', 2.0)","('FN-1330', 2.45)","('FN-31', 2.45)","('FN-798', 2.83)","('FN-1453', 2.83)","('FN-1338', 2.83)","('FN-922', 2.83)","('FN-287', 2.83)","('FN-641', 2.83)","('FN-1227', 2.83)"
FN-516,"('FN-752', 2.45)","('FN-1340', 2.45)","('FN-617', 2.83)","('FN-1303', 2.83)","('FN-1033', 2.83)","('FN-1680', 2.83)","('FN-1086', 2.83)","('FN-897', 2.83)","('FN-1543', 2.83)","('FN-482', 2.83)"
FN-898,"('FN-112', 2.0)","('FN-629', 2.83)","('FN-198', 2.83)","('FN-1484', 2.83)","('FN-1099', 2.83)","('FN-752', 2.83)","('FN-606', 2.83)","('FN-17', 3.16)","('FN-824', 3.16)","('FN-481', 3.16)"
FN-1255,"('FN-1581', 1.41)","('FN-1077', 1.41)","('FN-358', 2.45)","('FN-127', 2.45)","('FN-229', 2.45)","('FN-1366', 2.83)","('FN-1324', 2.83)","('FN-1664', 2.83)","('FN-244', 2.83)","('FN-1166', 2.83)"
FN-388,"('FN-433', 2.83)","('FN-1522', 2.83)","('FN-1642', 3.16)","('FN-615', 3.16)","('FN-1300', 3.16)","('FN-839', 3.46)","('FN-408', 3.46)","('FN-286', 3.46)","('FN-697', 3.46)","('FN-174', 3.46)"
FN-434,"('FN-891', 2.0)","('FN-382', 2.0)","('FN-721', 2.0)","('FN-399', 2.45)","('FN-1303', 2.45)","('FN-483', 2.45)","('FN-1117', 2.45)","('FN-1690', 2.45)","('FN-1092', 2.45)","('FN-1416', 2.83)"
FN-1732,"('FN-488', 2.0)","('FN-613', 2.45)","('FN-1269', 2.45)","('FN-860', 2.83)","('FN-1723', 2.83)","('FN-554', 2.83)","('FN-373', 2.83)","('FN-122', 2.83)","('FN-53', 3.16)","('FN-23', 3.16)"
FN-304,"('FN-610', 2.83)","('FN-653', 2.83)","('FN-107', 2.83)","('FN-1645', 2.83)","('FN-172', 2.83)","('FN-30', 2.83)","('FN-1201', 3.16)","('FN-841', 3.16)","('FN-1451', 3.16)","('FN-1543', 3.16)"
FN-1561,"('FN-1079', 2.45)","('FN-823', 2.83)","('FN-302', 2.83)","('FN-1700', 2.83)","('FN-118', 2.83)","('FN-794', 2.83)","('FN-330', 2.83)","('FN-175', 2.83)","('FN-743', 2.83)","('FN-1687', 2.83)"
FN-1540,"('FN-840', 3.46)","('FN-1682', 3.46)","('FN-549', 3.74)","('FN-994', 3.74)","('FN-742', 3.74)","('FN-68', 3.74)","('FN-23', 3.74)","('FN-1027', 3.74)","('FN-1557', 3.74)","('FN-738', 4.0)"
FN-936,"('FN-110', 2.83)","('FN-1762', 2.83)","('FN-1351', 2.83)","('FN-1634', 2.83)","('FN-1338', 2.83)","('FN-1015', 2.83)","('FN-1548', 3.16)","('FN-354', 3.16)","('FN-1490', 3.16)","('FN-122', 3.16)"
FN-1367,"('FN-275', 3.46)","('FN-648', 3.46)","('FN-1385', 3.46)","('FN-1025', 3.74)","('FN-669', 3.74)","('FN-201', 3.74)","('FN-1257', 3.74)","('FN-766', 3.74)","('FN-475', 3.74)","('FN-1202', 3.74)"
FN-1378,"('FN-561', 2.45)","('FN-1230', 2.45)","('FN-1346', 2.45)","('FN-1443', 2.45)","('FN-449', 2.83)","('FN-458', 2.83)","('FN-686', 2.83)","('FN-1270', 2.83)","('FN-47', 3.16)","('FN-351', 3.16)"
FN-1618,"('FN-1103', 3.16)","('FN-256', 3.46)","('FN-1110', 3.46)","('FN-97', 3.46)","('FN-841', 3.46)","('FN-1101', 3.46)","('FN-174', 3.46)","('FN-1296', 3.46)","('FN-1256', 3.74)","('FN-41', 3.74)"
FN-1118,"('FN-351', 3.16)","('FN-1443', 3.16)","('FN-1697', 3.16)","('FN-1088', 3.16)","('FN-1628', 3.16)","('FN-1157', 3.46)","('FN-1155', 3.46)","('FN-891', 3.46)","('FN-797', 3.46)","('FN-1655', 3.46)"
FN-1477,"('FN-1588', 3.46)","('FN-1471', 3.74)","('FN-1626', 3.74)","('FN-1559', 3.74)","('FN-1241', 3.74)","('FN-1395', 3.74)","('FN-421', 3.74)","('FN-35', 3.74)","('FN-299', 3.74)","('FN-499', 4.0)"
FN-1067,"('FN-223', 3.16)","('FN-780', 3.16)","('FN-1443', 3.16)","('FN-14', 3.16)","('FN-1136', 3.16)","('FN-63', 3.16)","('FN-1628', 3.16)","('FN-1098', 3.16)","('FN-117', 3.16)","('FN-1256', 3.16)"
FN-1137,"('FN-895', 2.0)","('FN-1068', 2.0)","('FN-69', 2.45)","('FN-629', 2.83)","('FN-242', 2.83)","('FN-1406', 2.83)","('FN-801', 2.83)","('FN-1108', 2.83)","('FN-891', 2.83)","('FN-1177', 2.83)"
FN-1241,"('FN-35', 2.0)","('FN-1528', 2.0)","('FN-1559', 2.83)","('FN-1334', 2.83)","('FN-1638', 2.83)","('FN-643', 2.83)","('FN-365', 2.83)","('FN-776', 2.83)","('FN-54', 2.83)","('FN-1331', 2.83)"
FN-350,"('FN-218', 2.83)","('FN-140', 2.83)","('FN-383', 3.16)","('FN-1756', 3.16)","('FN-737', 3.16)","('FN-1512', 3.16)","('FN-108', 3.16)","('FN-329', 3.16)","('FN-906', 3.16)","('FN-1606', 3.16)"
FN-361,"('FN-1768', 4.24)","('FN-1289', 4.24)","('FN-257', 4.24)","('FN-655', 4.47)","('FN-275', 4.47)","('FN-1602', 4.47)","('FN-223', 4.47)","('FN-925', 4.47)","('FN-568', 4.47)","('FN-56', 4.47)"
FN-1657,"('FN-1731', 2.45)","('FN-632', 2.45)","('FN-352', 2.83)","('FN-877', 2.83)","('FN-891', 2.83)","('FN-882', 2.83)","('FN-1149', 2.83)","('FN-1007', 2.83)","('FN-554', 2.83)","('FN-1224', 2.83)"
FN-1071,"('FN-1687', 2.83)","('FN-455', 2.83)","('FN-175', 2.83)","('FN-1079', 2.83)","('FN-1641', 2.83)","('FN-1520', 2.83)","('FN-1699', 2.83)","('FN-371', 2.83)","('FN-1084', 2.83)","('FN-1358', 2.83)"
FN-200,"('FN-863', 2.83)","('FN-1387', 2.83)","('FN-733', 2.83)","('FN-271', 2.83)","('FN-906', 2.83)","('FN-605', 2.83)","('FN-559', 2.83)","('FN-264', 3.16)","('FN-789', 3.16)","('FN-1693', 3.16)"
FN-1297,"('FN-1246', 3.16)","('FN-515', 3.46)","('FN-164', 4.47)","('FN-386', 4.47)","('FN-392', 4.69)","('FN-1665', 4.69)","('FN-993', 4.69)","('FN-1360', 4.69)","('FN-1140', 4.69)","('FN-658', 4.69)"
FN-1304,"('FN-1400', 2.45)","('FN-184', 2.45)","('FN-1699', 2.83)","('FN-1384', 2.83)","('FN-1687', 2.83)","('FN-321', 2.83)","('FN-140', 2.83)","('FN-1414', 2.83)","('FN-644', 2.83)","('FN-739', 2.83)"
FN-1500,"('FN-27', 2.45)","('FN-519', 3.16)","('FN-3', 3.46)","('FN-478', 3.46)","('FN-838', 3.46)","('FN-876', 3.46)","('FN-287', 3.46)","('FN-1308', 3.46)","('FN-1465', 3.46)","('FN-1054', 3.46)"
FN-932,"('FN-467', 2.83)","('FN-435', 2.83)","('FN-1323', 2.83)","('FN-643', 3.16)","('FN-184', 3.16)","('FN-1136', 3.16)","('FN-742', 3.16)","('FN-253', 3.16)","('FN-782', 3.16)","('FN-774', 3.16)"
FN-1760,"('FN-578', 2.45)","('FN-810', 3.16)","('FN-776', 3.16)","('FN-768', 3.16)","('FN-697', 3.16)","('FN-1549', 3.46)","('FN-640', 3.46)","('FN-857', 3.46)","('FN-660', 3.46)","('FN-994', 3.46)"
FN-109,"('FN-1357', 2.0)","('FN-1056', 2.45)","('FN-1439', 2.45)","('FN-208', 2.45)","('FN-204', 2.83)","('FN-725', 2.83)","('FN-511', 2.83)","('FN-693', 2.83)","('FN-1011', 2.83)","('FN-1101', 2.83)"
FN-234,"('FN-1351', 2.0)","('FN-595', 2.0)","('FN-871', 2.0)","('FN-641', 2.0)","('FN-1147', 2.45)","('FN-1026', 2.45)","('FN-1386', 2.45)","('FN-997', 2.45)","('FN-1052', 2.45)","('FN-1620', 2.45)"
FN-264,"('FN-1373', 2.45)","('FN-1224', 2.83)","('FN-381', 2.83)","('FN-62', 2.83)","('FN-1667', 2.83)","('FN-999', 2.83)","('FN-566', 2.83)","('FN-891', 2.83)","('FN-551', 3.16)","('FN-407', 3.16)"
FN-1451,"('FN-653', 1.41)","('FN-689', 2.83)","('FN-304', 3.16)","('FN-994', 3.16)","('FN-1549', 3.16)","('FN-134', 3.16)","('FN-172', 3.46)","('FN-107', 3.46)","('FN-1307', 3.46)","('FN-1645', 3.46)"
FN-1076,"('FN-1547', 3.16)","('FN-725', 3.16)","('FN-1241', 3.16)","('FN-97', 3.16)","('FN-1522', 3.16)","('FN-776', 3.16)","('FN-1150', 3.46)","('FN-1281', 3.46)","('FN-1348', 3.46)","('FN-1240', 3.46)"
FN-1684,"('FN-1052', 2.45)","('FN-891', 2.45)","('FN-537', 2.45)","('FN-1632', 2.45)","('FN-827', 2.45)","('FN-1331', 2.45)","('FN-1283', 2.83)","('FN-69', 2.83)","('FN-209', 2.83)","('FN-6', 2.83)"
FN-1552,"('FN-904', 3.16)","('FN-330', 3.46)","('FN-234', 3.46)","('FN-1256', 3.46)","('FN-818', 3.46)","('FN-871', 3.46)","('FN-1049', 3.46)","('FN-1147', 3.46)","('FN-191', 3.74)","('FN-1642', 3.74)"
FN-1567,"('FN-1263', 2.83)","('FN-716', 3.46)","('FN-908', 3.46)","('FN-220', 3.46)","('FN-1537', 3.46)","('FN-928', 3.46)","('FN-1202', 3.46)","('FN-1203', 3.46)","('FN-53', 3.74)","('FN-961', 3.74)"
FN-631,"('FN-953', 3.16)","('FN-1017', 3.16)","('FN-358', 3.46)","('FN-1160', 3.46)","('FN-559', 3.74)","('FN-748', 3.74)","('FN-1138', 3.74)","('FN-906', 4.0)","('FN-1553', 4.0)","('FN-733', 4.0)"
FN-530,"('FN-881', 2.45)","('FN-836', 2.45)","('FN-975', 2.83)","('FN-270', 2.83)","('FN-821', 2.83)","('FN-1384', 2.83)","('FN-299', 2.83)","('FN-872', 2.83)","('FN-1757', 2.83)","('FN-1079', 2.83)"
FN-1743,"('FN-928', 2.45)","('FN-384', 2.45)","('FN-1756', 2.83)","('FN-1203', 2.83)","('FN-906', 3.16)","('FN-330', 3.16)","('FN-626', 3.46)","('FN-908', 3.46)","('FN-177', 3.46)","('FN-589', 3.46)"
FN-959,"('FN-1691', 3.46)","('FN-613', 3.46)","('FN-23', 3.46)","('FN-726', 3.46)","('FN-19', 3.46)","('FN-1213', 3.46)","('FN-316', 3.46)","('FN-94', 3.46)","('FN-891', 3.74)","('FN-834', 3.74)"
FN-709,"('FN-1316', 3.16)","('FN-1328', 3.16)","('FN-940', 3.16)","('FN-912', 3.16)","('FN-1615', 3.16)","('FN-142', 3.46)","('FN-868', 3.46)","('FN-193', 3.46)","('FN-692', 3.46)","('FN-1497', 3.46)"
FN-863,"('FN-733', 2.0)","('FN-1542', 2.45)","('FN-1622', 2.45)","('FN-62', 2.45)","('FN-1138', 2.45)","('FN-559', 2.45)","('FN-847', 2.45)","('FN-271', 2.45)","('FN-200', 2.83)","('FN-1693', 2.83)"
FN-25,"('FN-1371', 2.45)","('FN-560', 2.83)","('FN-1725', 2.83)","('FN-721', 2.83)","('FN-24', 2.83)","('FN-678', 2.83)","('FN-506', 2.83)","('FN-1029', 2.83)","('FN-636', 2.83)","('FN-803', 2.83)"
FN-1289,"('FN-568', 2.83)","('FN-1165', 2.83)","('FN-970', 2.83)","('FN-1256', 2.83)","('FN-223', 2.83)","('FN-1035', 2.83)","('FN-1628', 3.16)","('FN-256', 3.16)","('FN-912', 3.16)","('FN-1395', 3.16)"
FN-238,"('FN-1164', 3.16)","('FN-510', 3.46)","('FN-15', 3.46)","('FN-1027', 3.46)","('FN-1664', 3.46)","('FN-775', 3.46)","('FN-743', 3.46)","('FN-228', 3.46)","('FN-1764', 3.46)","('FN-1080', 3.46)"
FN-812,"('FN-323', 3.16)","('FN-1046', 3.46)","('FN-1700', 3.46)","('FN-482', 3.46)","('FN-630', 3.46)","('FN-1029', 3.46)","('FN-617', 3.46)","('FN-1390', 3.46)","('FN-765', 3.46)","('FN-645', 3.46)"
FN-525,"('FN-579', 2.83)","('FN-1443', 3.16)","('FN-1490', 3.16)","('FN-1581', 3.16)","('FN-1015', 3.16)","('FN-891', 3.16)","('FN-1347', 3.16)","('FN-1052', 3.16)","('FN-154', 3.16)","('FN-748', 3.46)"
FN-309,"('FN-50', 3.46)","('FN-1365', 3.46)","('FN-73', 3.46)","('FN-1764', 3.46)","('FN-1722', 3.74)","('FN-1272', 3.74)","('FN-167', 4.0)","('FN-1309', 4.0)","('FN-557', 4.0)","('FN-879', 4.0)"
FN-241,"('FN-477', 2.45)","('FN-1713', 2.45)","('FN-945', 2.83)","('FN-195', 2.83)","('FN-1215', 3.16)","('FN-1165', 3.16)","('FN-1197', 3.16)","('FN-1202', 3.46)","('FN-823', 3.46)","('FN-920', 3.46)"
FN-545,"('FN-692', 2.45)","('FN-641', 2.45)","('FN-234', 2.45)","('FN-595', 2.45)","('FN-1121', 2.45)","('FN-582', 2.45)","('FN-1543', 2.83)","('FN-871', 2.83)","('FN-1052', 2.83)","('FN-122', 2.83)"
FN-671,"('FN-653', 3.74)","('FN-1451', 3.74)","('FN-1081', 4.0)","('FN-1754', 4.24)","('FN-689', 4.24)","('FN-588', 4.69)","('FN-1307', 4.69)","('FN-134', 4.69)","('FN-156', 4.69)","('FN-1414', 4.69)"
FN-1045,"('FN-627', 2.83)","('FN-696', 2.83)","('FN-1066', 3.16)","('FN-1579', 3.16)","('FN-204', 3.16)","('FN-1402', 3.16)","('FN-1056', 3.16)","('FN-104', 3.16)","('FN-690', 3.16)","('FN-300', 3.16)"
FN-595,"('FN-641', 2.0)","('FN-234', 2.0)","('FN-871', 2.45)","('FN-1351', 2.45)","('FN-1359', 2.45)","('FN-1052', 2.45)","('FN-545', 2.45)","('FN-1098', 2.45)","('FN-1338', 2.45)","('FN-598', 2.45)"
FN-904,"('FN-1346', 2.45)","('FN-1443', 2.83)","('FN-694', 2.83)","('FN-710', 3.16)","('FN-1052', 3.16)","('FN-108', 3.16)","('FN-1690', 3.16)","('FN-379', 3.16)","('FN-559', 3.16)","('FN-422', 3.16)"
FN-262,"('FN-1670', 3.16)","('FN-1018', 3.46)","('FN-630', 3.46)","('FN-172', 3.46)","('FN-1124', 3.46)","('FN-1354', 3.46)","('FN-196', 3.46)","('FN-107', 3.46)","('FN-1694', 3.46)","('FN-590', 3.74)"
FN-142,"('FN-701', 1.41)","('FN-692', 2.45)","('FN-1369', 2.45)","('FN-545', 2.83)","('FN-318', 2.83)","('FN-956', 2.83)","('FN-1533', 2.83)","('FN-1186', 2.83)","('FN-1256', 2.83)","('FN-348', 3.16)"
FN-1152,"('FN-632', 2.83)","('FN-414', 2.83)","('FN-1731', 3.16)","('FN-1007', 3.16)","('FN-295', 3.46)","('FN-1712', 3.46)","('FN-1228', 3.46)","('FN-130', 3.46)","('FN-352', 3.46)","('FN-204', 3.46)"
FN-654,"('FN-1237', 2.45)","('FN-1148', 2.83)","('FN-647', 3.16)","('FN-1157', 3.16)","('FN-1307', 3.16)","('FN-107', 3.46)","('FN-1520', 3.46)","('FN-149', 3.46)","('FN-912', 3.46)","('FN-1728', 3.74)"
FN-60,"('FN-1351', 2.83)","('FN-458', 3.16)","('FN-1620', 3.16)","('FN-313', 3.16)","('FN-438', 3.16)","('FN-319', 3.16)","('FN-562', 3.16)","('FN-1357', 3.16)","('FN-95', 3.16)","('FN-1070', 3.16)"
FN-332,"('FN-1167', 2.45)","('FN-595', 3.16)","('FN-1578', 3.16)","('FN-326', 3.46)","('FN-1299', 3.46)","('FN-1217', 3.46)","('FN-1351', 3.46)","('FN-1178', 3.46)","('FN-765', 3.46)","('FN-422', 3.46)"
FN-1646,"('FN-161', 2.83)","('FN-1739', 3.16)","('FN-962', 3.16)","('FN-1440', 3.16)","('FN-385', 3.16)","('FN-1687', 3.16)","('FN-253', 3.16)","('FN-379', 3.16)","('FN-789', 3.16)","('FN-725', 3.16)"
FN-1218,"('FN-655', 2.45)","('FN-1578', 2.83)","('FN-1351', 2.83)","('FN-595', 2.83)","('FN-1015', 2.83)","('FN-1052', 2.83)","('FN-562', 2.83)","('FN-1490', 2.83)","('FN-1570', 3.16)","('FN-1145', 3.16)"
FN-1501,"('FN-684', 3.16)","('FN-1262', 3.16)","('FN-576', 3.46)","('FN-672', 3.46)","('FN-560', 3.46)","('FN-1519', 3.46)","('FN-644', 3.46)","('FN-1384', 3.74)","('FN-349', 3.74)","('FN-1221', 3.74)"
FN-1208,"('FN-1384', 2.45)","('FN-1499', 2.45)","('FN-1416', 2.45)","('FN-371', 2.45)","('FN-1428', 2.45)","('FN-349', 2.83)","('FN-743', 2.83)","('FN-398', 2.83)","('FN-425', 2.83)","('FN-1074', 2.83)"
FN-1161,"('FN-944', 2.83)","('FN-1559', 2.83)","('FN-1279', 3.16)","('FN-983', 3.16)","('FN-1223', 3.16)","('FN-1155', 3.16)","('FN-1241', 3.46)","('FN-1027', 3.46)","('FN-753', 3.46)","('FN-534', 3.46)"
FN-463,"('FN-858', 2.83)","('FN-663', 3.16)","('FN-42', 3.16)","('FN-1638', 3.16)","('FN-1063', 3.16)","('FN-1216', 3.16)","('FN-369', 3.16)","('FN-363', 3.46)","('FN-1275', 3.46)","('FN-219', 3.46)"
FN-1708,"('FN-1275', 3.16)","('FN-1144', 3.46)","('FN-699', 3.46)","('FN-476', 3.46)","('FN-186', 3.46)","('FN-738', 3.46)","('FN-1296', 3.46)","('FN-1201', 3.74)","('FN-1150', 3.74)","('FN-1445', 3.74)"
FN-212,"('FN-538', 2.83)","('FN-1078', 3.16)","('FN-1602', 3.16)","('FN-1325', 3.16)","('FN-1350', 3.46)","('FN-1273', 3.46)","('FN-461', 3.46)","('FN-1357', 3.46)","('FN-690', 3.46)","('FN-390', 3.46)"
FN-1026,"('FN-431', 2.45)","('FN-438', 2.45)","('FN-1351', 2.45)","('FN-234', 2.45)","('FN-1046', 2.83)","('FN-422', 2.83)","('FN-480', 2.83)","('FN-511', 2.83)","('FN-1386', 2.83)","('FN-1052', 2.83)"
FN-1673,"('FN-1407', 2.45)","('FN-359', 2.83)","('FN-41', 2.83)","('FN-390', 3.16)","('FN-1476', 3.16)","('FN-1146', 3.16)","('FN-321', 3.46)","('FN-1608', 3.46)","('FN-1050', 3.46)","('FN-954', 3.46)"
FN-250,"('FN-999', 2.83)","('FN-1559', 2.83)","('FN-242', 3.16)","('FN-1331', 3.16)","('FN-303', 3.16)","('FN-1165', 3.16)","('FN-38', 3.16)","('FN-1174', 3.16)","('FN-947', 3.16)","('FN-1769', 3.46)"
FN-1661,"('FN-752', 2.83)","('FN-466', 2.83)","('FN-516', 2.83)","('FN-814', 2.83)","('FN-174', 2.83)","('FN-642', 3.16)","('FN-267', 3.16)","('FN-929', 3.16)","('FN-1078', 3.16)","('FN-644', 3.16)"
FN-252,"('FN-648', 3.16)","('FN-293', 3.16)","('FN-74', 3.46)","('FN-861', 3.46)","('FN-443', 3.46)","('FN-699', 3.46)","('FN-1122', 3.46)","('FN-462', 3.46)","('FN-427', 3.46)","('FN-1357', 3.74)"
FN-807,"('FN-1074', 2.0)","('FN-349', 2.0)","('FN-16', 2.45)","('FN-1429', 2.45)","('FN-1416', 2.45)","('FN-662', 2.83)","('FN-1208', 2.83)","('FN-962', 2.83)","('FN-489', 2.83)","('FN-951', 2.83)"
FN-581,"('FN-983', 2.83)","('FN-1110', 2.83)","('FN-1532', 3.16)","('FN-1582', 3.16)","('FN-499', 3.16)","('FN-53', 3.16)","('FN-1155', 3.16)","('FN-98', 3.16)","('FN-351', 3.16)","('FN-816', 3.16)"
FN-1083,"('FN-216', 2.45)","('FN-947', 2.83)","('FN-1019', 2.83)","('FN-1454', 2.83)","('FN-1241', 3.16)","('FN-1604', 3.16)","('FN-1323', 3.16)","('FN-1549', 3.16)","('FN-642', 3.16)","('FN-1374', 3.16)"
FN-209,"('FN-70', 2.0)","('FN-257', 2.45)","('FN-655', 2.45)","('FN-891', 2.45)","('FN-399', 2.45)","('FN-1331', 2.83)","('FN-1684', 2.83)","('FN-834', 2.83)","('FN-827', 2.83)","('FN-69', 2.83)"
FN-1465,"('FN-1669', 2.83)","('FN-1283', 2.83)","('FN-891', 2.83)","('FN-609', 2.83)","('FN-27', 2.83)","('FN-698', 2.83)","('FN-357', 2.83)","('FN-641', 3.16)","('FN-1054', 3.16)","('FN-1', 3.16)"
FN-251,"('FN-383', 2.0)","('FN-1317', 2.45)","('FN-1294', 2.45)","('FN-584', 3.16)","('FN-545', 3.16)","('FN-122', 3.16)","('FN-1724', 3.16)","('FN-1443', 3.16)","('FN-348', 3.16)","('FN-1256', 3.16)"
FN-175,"('FN-988', 2.0)","('FN-1329', 2.45)","('FN-1520', 2.45)","('FN-133', 2.45)","('FN-961', 2.45)","('FN-872', 2.45)","('FN-1079', 2.45)","('FN-1284', 2.83)","('FN-16', 2.83)","('FN-674', 2.83)"
FN-1337,"('FN-10', 2.45)","('FN-1690', 2.45)","('FN-455', 2.45)","('FN-1305', 2.45)","('FN-1620', 2.83)","('FN-1687', 2.83)","('FN-1052', 2.83)","('FN-1097', 2.83)","('FN-84', 3.16)","('FN-722', 3.16)"
FN-409,"('FN-1366', 4.0)","('FN-1255', 4.0)","('FN-458', 4.0)","('FN-1268', 4.0)","('FN-1581', 4.0)","('FN-1378', 4.0)","('FN-1326', 4.24)","('FN-1188', 4.24)","('FN-127', 4.24)","('FN-1124', 4.24)"
FN-1177,"('FN-1379', 2.0)","('FN-236', 2.0)","('FN-1137', 2.83)","('FN-834', 2.83)","('FN-1250', 3.16)","('FN-69', 3.16)","('FN-1092', 3.46)","('FN-1068', 3.46)","('FN-373', 3.46)","('FN-143', 3.46)"
FN-20,"('FN-882', 2.83)","('FN-303', 2.83)","('FN-876', 2.83)","('FN-968', 3.16)","('FN-1489', 3.16)","('FN-146', 3.16)","('FN-151', 3.16)","('FN-1644', 3.16)","('FN-920', 3.16)","('FN-753', 3.16)"
FN-261,"('FN-1116', 3.74)","('FN-872', 3.74)","('FN-814', 3.74)","('FN-1565', 3.74)","('FN-492', 3.74)","('FN-887', 3.74)","('FN-324', 3.74)","('FN-296', 3.74)","('FN-620', 3.74)","('FN-466', 4.0)"
FN-1028,"('FN-1350', 2.83)","('FN-1393', 2.83)","('FN-1643', 3.16)","('FN-461', 3.16)","('FN-868', 3.16)","('FN-672', 3.16)","('FN-725', 3.16)","('FN-1358', 3.16)","('FN-495', 3.16)","('FN-1610', 3.16)"
FN-1655,"('FN-1351', 2.83)","('FN-1443', 3.16)","('FN-422', 3.16)","('FN-1052', 3.16)","('FN-545', 3.16)","('FN-1234', 3.16)","('FN-1548', 3.16)","('FN-1490', 3.16)","('FN-1267', 3.16)","('FN-234', 3.16)"
