,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
LN-890,"('LN-771', 2.45)","('LN-1213', 2.45)","('LN-1502', 2.45)","('LN-699', 2.45)","('LN-1323', 2.45)","('LN-829', 2.83)","('LN-3240', 2.83)","('LN-382', 2.83)","('LN-960', 2.83)","('LN-2637', 2.83)"
LN-889,"('LN-612', 1.41)","('LN-2575', 2.83)","('LN-2228', 2.83)","('LN-2559', 3.16)","('LN-1627', 3.16)","('LN-2306', 3.16)","('LN-22', 3.16)","('LN-1079', 3.16)","('LN-540', 3.16)","('LN-2337', 3.16)"
LN-2120,"('LN-2572', 3.16)","('LN-3237', 3.74)","('LN-3065', 3.74)","('LN-670', 3.74)","('LN-185', 3.74)","('LN-1091', 3.74)","('LN-3040', 4.0)","('LN-1508', 4.0)","('LN-2053', 4.0)","('LN-608', 4.0)"
LN-2310,"('LN-2351', 2.0)","('LN-2356', 2.0)","('LN-1591', 2.45)","('LN-1346', 2.45)","('LN-3156', 2.45)","('LN-2748', 2.45)","('LN-678', 2.45)","('LN-2694', 2.83)","('LN-929', 2.83)","('LN-2171', 2.83)"
LN-3034,"('LN-3417', 3.16)","('LN-538', 3.16)","('LN-2411', 3.46)","('LN-2651', 3.46)","('LN-2614', 3.46)","('LN-1340', 3.46)","('LN-1898', 3.46)","('LN-1436', 3.46)","('LN-3423', 3.46)","('LN-505', 3.46)"
LN-4,"('LN-2802', 2.83)","('LN-1109', 2.83)","('LN-3099', 2.83)","('LN-3054', 2.83)","('LN-3362', 2.83)","('LN-3142', 3.16)","('LN-708', 3.16)","('LN-348', 3.16)","('LN-1516', 3.16)","('LN-1479', 3.16)"
LN-2101,"('LN-985', 3.16)","('LN-1192', 3.16)","('LN-906', 3.16)","('LN-2596', 3.46)","('LN-2762', 3.46)","('LN-3054', 3.46)","('LN-1193', 3.74)","('LN-1109', 3.74)","('LN-3198', 3.74)","('LN-2324', 3.74)"
LN-2269,"('LN-1193', 2.45)","('LN-660', 2.83)","('LN-1749', 2.83)","('LN-1828', 2.83)","('LN-1194', 2.83)","('LN-177', 2.83)","('LN-1700', 3.16)","('LN-2646', 3.16)","('LN-878', 3.16)","('LN-3000', 3.16)"
LN-3001,"('LN-2124', 1.41)","('LN-2647', 2.0)","('LN-3333', 2.0)","('LN-1308', 2.45)","('LN-3081', 2.45)","('LN-503', 2.45)","('LN-3224', 2.45)","('LN-2398', 2.45)","('LN-636', 2.45)","('LN-213', 2.45)"
LN-2902,"('LN-3204', 2.45)","('LN-1843', 2.83)","('LN-1471', 2.83)","('LN-113', 3.16)","('LN-93', 3.16)","('LN-2213', 3.16)","('LN-2183', 3.16)","('LN-3275', 3.16)","('LN-2381', 3.16)","('LN-805', 3.16)"
LN-869,"('LN-2361', 3.74)","('LN-2223', 3.74)","('LN-1184', 4.0)","('LN-2088', 4.0)","('LN-2454', 4.0)","('LN-1049', 4.0)","('LN-1349', 4.0)","('LN-2511', 4.24)","('LN-2341', 4.24)","('LN-2096', 4.24)"
LN-408,"('LN-2634', 3.16)","('LN-1465', 3.16)","('LN-1741', 3.16)","('LN-1925', 3.16)","('LN-3068', 3.16)","('LN-2706', 3.16)","('LN-2544', 3.16)","('LN-1558', 3.16)","('LN-539', 3.16)","('LN-2282', 3.16)"
LN-2361,"('LN-2223', 2.83)","('LN-1966', 3.16)","('LN-133', 3.16)","('LN-3011', 3.16)","('LN-1572', 3.16)","('LN-2965', 3.46)","('LN-1646', 3.46)","('LN-689', 3.46)","('LN-2341', 3.46)","('LN-751', 3.46)"
LN-3293,"('LN-3349', 2.45)","('LN-1975', 2.83)","('LN-907', 2.83)","('LN-2244', 3.16)","('LN-185', 3.16)","('LN-2544', 3.16)","('LN-1521', 3.16)","('LN-717', 3.16)","('LN-1593', 3.16)","('LN-663', 3.16)"
LN-2443,"('LN-3243', 1.41)","('LN-522', 3.74)","('LN-1328', 4.0)","('LN-1728', 4.0)","('LN-1637', 4.0)","('LN-1274', 4.0)","('LN-1167', 4.0)","('LN-1617', 4.0)","('LN-1731', 4.0)","('LN-1663', 4.24)"
LN-891,"('LN-2897', 3.16)","('LN-2637', 3.16)","('LN-2232', 3.16)","('LN-874', 3.16)","('LN-1147', 3.46)","('LN-771', 3.46)","('LN-1696', 3.46)","('LN-769', 3.46)","('LN-2552', 3.46)","('LN-408', 3.46)"
LN-1811,"('LN-3224', 2.45)","('LN-1764', 2.45)","('LN-2124', 2.45)","('LN-3041', 2.83)","('LN-156', 2.83)","('LN-1700', 2.83)","('LN-1795', 2.83)","('LN-666', 2.83)","('LN-2647', 2.83)","('LN-2745', 2.83)"
LN-1546,"('LN-3347', 2.0)","('LN-1438', 2.45)","('LN-3109', 2.45)","('LN-1633', 2.45)","('LN-895', 2.45)","('LN-2954', 2.45)","('LN-1413', 2.45)","('LN-1819', 2.45)","('LN-1764', 2.45)","('LN-2736', 2.45)"
LN-1244,"('LN-2472', 3.74)","('LN-3095', 3.74)","('LN-1347', 3.74)","('LN-3318', 3.74)","('LN-2282', 4.0)","('LN-1294', 4.0)","('LN-2129', 4.0)","('LN-90', 4.0)","('LN-3205', 4.0)","('LN-1043', 4.0)"
LN-1357,"('LN-1756', 3.16)","('LN-770', 3.16)","('LN-409', 3.16)","('LN-2516', 3.46)","('LN-1066', 3.46)","('LN-2655', 3.46)","('LN-708', 3.46)","('LN-2965', 3.46)","('LN-613', 3.74)","('LN-2504', 3.74)"
LN-1039,"('LN-2542', 2.45)","('LN-2464', 2.83)","('LN-765', 3.16)","('LN-2034', 3.16)","('LN-1764', 3.16)","('LN-207', 3.16)","('LN-1657', 3.16)","('LN-2745', 3.16)","('LN-2810', 3.16)","('LN-2621', 3.46)"
LN-323,"('LN-3078', 2.83)","('LN-855', 3.16)","('LN-3159', 3.46)","('LN-2576', 3.46)","('LN-1147', 3.46)","('LN-2717', 3.46)","('LN-1311', 3.46)","('LN-550', 3.74)","('LN-3286', 3.74)","('LN-140', 3.74)"
LN-3050,"('LN-127', 2.0)","('LN-714', 2.45)","('LN-372', 2.45)","('LN-3276', 2.83)","('LN-2647', 2.83)","('LN-1004', 2.83)","('LN-1783', 2.83)","('LN-1587', 2.83)","('LN-1874', 2.83)","('LN-1336', 2.83)"
LN-3006,"('LN-1969', 2.45)","('LN-1188', 2.83)","('LN-2124', 2.83)","('LN-2959', 3.16)","('LN-3001', 3.16)","('LN-2647', 3.16)","('LN-1468', 3.16)","('LN-1661', 3.16)","('LN-772', 3.16)","('LN-3224', 3.16)"
LN-547,"('LN-1869', 2.83)","('LN-3046', 2.83)","('LN-2359', 2.83)","('LN-3171', 3.16)","('LN-3232', 3.16)","('LN-287', 3.16)","('LN-2688', 3.16)","('LN-2698', 3.46)","('LN-1947', 3.46)","('LN-46', 3.46)"
LN-1645,"('LN-2854', 2.45)","('LN-42', 2.83)","('LN-1480', 2.83)","('LN-2130', 2.83)","('LN-1666', 3.16)","('LN-998', 3.16)","('LN-349', 3.16)","('LN-1461', 3.16)","('LN-90', 3.16)","('LN-1462', 3.16)"
LN-1069,"('LN-2540', 2.45)","('LN-2005', 2.83)","('LN-999', 3.16)","('LN-1789', 3.16)","('LN-1285', 3.16)","('LN-316', 3.16)","('LN-1401', 3.16)","('LN-964', 3.16)","('LN-2700', 3.16)","('LN-2249', 3.16)"
LN-2266,"('LN-2061', 2.0)","('LN-3320', 2.83)","('LN-3081', 3.16)","('LN-3333', 3.16)","('LN-3001', 3.16)","('LN-419', 3.16)","('LN-22', 3.16)","('LN-2889', 3.16)","('LN-503', 3.16)","('LN-447', 3.16)"
LN-1366,"('LN-2530', 2.83)","('LN-1980', 2.83)","('LN-2662', 2.83)","('LN-1363', 2.83)","('LN-2048', 2.83)","('LN-1364', 2.83)","('LN-2918', 3.16)","('LN-2711', 3.16)","('LN-1351', 3.16)","('LN-3411', 3.16)"
LN-2206,"('LN-2052', 3.46)","('LN-1873', 3.46)","('LN-2875', 3.74)","('LN-365', 3.74)","('LN-614', 3.74)","('LN-1739', 3.74)","('LN-1435', 3.74)","('LN-1928', 4.0)","('LN-1588', 4.0)","('LN-1285', 4.0)"
LN-3070,"('LN-3086', 3.46)","('LN-2699', 3.46)","('LN-953', 3.74)","('LN-348', 3.74)","('LN-2650', 3.74)","('LN-1344', 3.74)","('LN-2622', 3.74)","('LN-2566', 3.74)","('LN-1218', 3.74)","('LN-2904', 3.74)"
LN-1725,"('LN-1896', 4.0)","('LN-2129', 4.0)","('LN-634', 4.0)","('LN-1282', 4.0)","('LN-1283', 4.0)","('LN-1218', 4.0)","('LN-2757', 4.0)","('LN-410', 4.24)","('LN-2308', 4.24)","('LN-1883', 4.24)"
LN-719,"('LN-275', 3.74)","('LN-2867', 3.74)","('LN-75', 3.74)","('LN-599', 4.0)","('LN-2085', 4.0)","('LN-255', 4.0)","('LN-1449', 4.0)","('LN-2816', 4.0)","('LN-1478', 4.0)","('LN-3034', 4.0)"
LN-2435,"('LN-3177', 2.83)","('LN-3036', 2.83)","('LN-384', 3.16)","('LN-749', 3.16)","('LN-495', 3.16)","('LN-1438', 3.16)","('LN-162', 3.16)","('LN-1571', 3.16)","('LN-1374', 3.46)","('LN-1346', 3.46)"
LN-1498,"('LN-76', 2.83)","('LN-1700', 2.83)","('LN-768', 3.16)","('LN-2680', 3.16)","('LN-2299', 3.16)","('LN-1313', 3.16)","('LN-143', 3.16)","('LN-3236', 3.16)","('LN-2734', 3.16)","('LN-3202', 3.16)"
LN-1469,"('LN-1025', 2.45)","('LN-2324', 2.45)","('LN-3372', 2.45)","('LN-1479', 2.45)","('LN-737', 2.45)","('LN-943', 2.45)","('LN-3054', 2.45)","('LN-705', 2.83)","('LN-1109', 2.83)","('LN-955', 2.83)"
LN-183,"('LN-1594', 2.45)","('LN-1704', 2.83)","('LN-3000', 2.83)","('LN-2142', 3.16)","('LN-268', 3.16)","('LN-3190', 3.16)","('LN-245', 3.16)","('LN-2658', 3.16)","('LN-1633', 3.16)","('LN-666', 3.16)"
LN-3275,"('LN-1803', 2.45)","('LN-1795', 2.45)","('LN-1843', 2.45)","('LN-1471', 2.45)","('LN-1764', 2.45)","('LN-2559', 2.45)","('LN-2208', 2.45)","('LN-1740', 2.83)","('LN-745', 2.83)","('LN-113', 2.83)"
LN-1802,"('LN-3126', 2.83)","('LN-993', 2.83)","('LN-1906', 3.16)","('LN-1388', 3.16)","('LN-1959', 3.16)","('LN-138', 3.16)","('LN-1389', 3.16)","('LN-2559', 3.16)","('LN-637', 3.46)","('LN-897', 3.46)"
LN-2589,"('LN-117', 3.16)","('LN-3210', 3.16)","('LN-2124', 3.16)","('LN-1843', 3.16)","('LN-1969', 3.16)","('LN-503', 3.16)","('LN-2939', 3.46)","('LN-2908', 3.46)","('LN-172', 3.46)","('LN-2943', 3.46)"
LN-2171,"('LN-1445', 2.83)","('LN-2748', 2.83)","('LN-3231', 2.83)","('LN-2310', 2.83)","('LN-1112', 2.83)","('LN-2958', 2.83)","('LN-1892', 3.16)","('LN-3249', 3.16)","('LN-2559', 3.16)","('LN-216', 3.16)"
LN-2810,"('LN-2100', 2.83)","('LN-1115', 2.83)","('LN-3175', 3.16)","('LN-2771', 3.16)","('LN-379', 3.16)","('LN-2291', 3.16)","('LN-2332', 3.16)","('LN-3311', 3.16)","('LN-2990', 3.16)","('LN-419', 3.16)"
LN-658,"('LN-577', 2.45)","('LN-947', 2.45)","('LN-3168', 2.45)","('LN-769', 2.45)","('LN-706', 2.83)","('LN-996', 2.83)","('LN-70', 2.83)","('LN-1780', 2.83)","('LN-1723', 2.83)","('LN-2193', 2.83)"
LN-2017,"('LN-2776', 3.16)","('LN-770', 3.16)","('LN-2701', 3.46)","('LN-181', 3.46)","('LN-3138', 3.46)","('LN-2346', 3.46)","('LN-1396', 3.46)","('LN-2504', 3.46)","('LN-759', 3.46)","('LN-2655', 3.46)"
LN-2191,"('LN-2901', 3.16)","('LN-2473', 3.46)","('LN-2319', 3.46)","('LN-672', 3.74)","('LN-2297', 3.74)","('LN-2692', 3.74)","('LN-216', 3.74)","('LN-2945', 3.74)","('LN-2100', 3.74)","('LN-1001', 3.74)"
LN-2758,"('LN-1198', 2.83)","('LN-1399', 3.16)","('LN-1075', 3.16)","('LN-888', 3.16)","('LN-2617', 3.16)","('LN-1362', 3.16)","('LN-1026', 3.16)","('LN-473', 3.16)","('LN-1429', 3.16)","('LN-1300', 3.16)"
LN-2007,"('LN-3120', 2.83)","('LN-2433', 2.83)","('LN-1053', 2.83)","('LN-1127', 2.83)","('LN-2749', 2.83)","('LN-1174', 2.83)","('LN-2533', 2.83)","('LN-671', 3.16)","('LN-1958', 3.16)","('LN-1867', 3.16)"
LN-2805,"('LN-2896', 2.83)","('LN-975', 2.83)","('LN-2244', 3.16)","('LN-1962', 3.16)","('LN-113', 3.16)","('LN-3275', 3.16)","('LN-892', 3.16)","('LN-1932', 3.46)","('LN-2208', 3.46)","('LN-770', 3.46)"
LN-1675,"('LN-2035', 2.83)","('LN-513', 3.16)","('LN-1283', 3.16)","('LN-1146', 3.16)","('LN-3241', 3.46)","('LN-2400', 3.46)","('LN-546', 3.46)","('LN-2552', 3.46)","('LN-616', 3.46)","('LN-1163', 3.46)"
LN-641,"('LN-3414', 3.16)","('LN-1823', 3.46)","('LN-1935', 3.74)","('LN-3014', 3.74)","('LN-301', 3.74)","('LN-458', 3.74)","('LN-2623', 3.74)","('LN-3007', 3.74)","('LN-1645', 4.0)","('LN-2977', 4.0)"
LN-1771,"('LN-424', 2.83)","('LN-1670', 3.16)","('LN-2059', 3.16)","('LN-11', 3.16)","('LN-2401', 3.16)","('LN-992', 3.16)","('LN-1520', 3.16)","('LN-862', 3.46)","('LN-1709', 3.46)","('LN-2663', 3.46)"
LN-2035,"('LN-1675', 2.83)","('LN-3296', 2.83)","('LN-3053', 3.16)","('LN-3191', 3.16)","('LN-204', 3.16)","('LN-1831', 3.16)","('LN-1429', 3.16)","('LN-2440', 3.16)","('LN-3241', 3.16)","('LN-2942', 3.16)"
LN-58,"('LN-1093', 2.83)","('LN-1698', 2.83)","('LN-2822', 2.83)","('LN-2615', 2.83)","('LN-3042', 2.83)","('LN-2811', 2.83)","('LN-2437', 3.16)","('LN-833', 3.16)","('LN-3135', 3.16)","('LN-2903', 3.16)"
LN-2298,"('LN-168', 2.45)","('LN-2262', 2.45)","('LN-1272', 2.83)","('LN-2243', 2.83)","('LN-2504', 2.83)","('LN-2159', 2.83)","('LN-2507', 3.16)","('LN-1149', 3.16)","('LN-320', 3.16)","('LN-3343', 3.16)"
LN-1338,"('LN-1566', 3.74)","('LN-3215', 3.74)","('LN-3113', 3.74)","('LN-1313', 4.0)","('LN-2807', 4.0)","('LN-436', 4.0)","('LN-1933', 4.0)","('LN-900', 4.0)","('LN-3351', 4.0)","('LN-1870', 4.0)"
LN-988,"('LN-1378', 3.46)","('LN-2593', 3.46)","('LN-1554', 3.74)","('LN-33', 3.74)","('LN-3064', 3.74)","('LN-2819', 3.74)","('LN-3244', 3.74)","('LN-1540', 4.0)","('LN-1919', 4.0)","('LN-2209', 4.0)"
LN-155,"('LN-1134', 2.45)","('LN-3102', 2.83)","('LN-2184', 2.83)","('LN-584', 2.83)","('LN-3104', 2.83)","('LN-1020', 2.83)","('LN-2343', 2.83)","('LN-546', 3.16)","('LN-2000', 3.16)","('LN-240', 3.16)"
LN-2613,"('LN-1622', 2.45)","('LN-2546', 2.45)","('LN-930', 2.83)","('LN-659', 2.83)","('LN-3147', 2.83)","('LN-1857', 2.83)","('LN-2131', 3.16)","('LN-639', 3.16)","('LN-502', 3.16)","('LN-2623', 3.16)"
LN-343,"('LN-581', 2.83)","('LN-1107', 2.83)","('LN-221', 2.83)","('LN-216', 2.83)","('LN-326', 2.83)","('LN-246', 2.83)","('LN-1508', 2.83)","('LN-1346', 2.83)","('LN-697', 2.83)","('LN-2450', 3.16)"
LN-2048,"('LN-1980', 2.45)","('LN-2463', 2.83)","('LN-1240', 2.83)","('LN-470', 2.83)","('LN-2711', 2.83)","('LN-1366', 2.83)","('LN-2530', 3.16)","('LN-1804', 3.16)","('LN-1919', 3.16)","('LN-1364', 3.16)"
LN-2652,"('LN-1024', 2.0)","('LN-1614', 2.45)","('LN-618', 2.45)","('LN-3339', 2.83)","('LN-92', 2.83)","('LN-815', 2.83)","('LN-809', 2.83)","('LN-330', 3.16)","('LN-1854', 3.16)","('LN-1633', 3.16)"
LN-3190,"('LN-1704', 2.83)","('LN-705', 2.83)","('LN-3142', 3.16)","('LN-2904', 3.16)","('LN-2702', 3.16)","('LN-1886', 3.16)","('LN-1783', 3.16)","('LN-1594', 3.16)","('LN-3042', 3.16)","('LN-272', 3.16)"
LN-463,"('LN-2546', 2.45)","('LN-2897', 2.45)","('LN-2555', 2.45)","('LN-2757', 2.45)","('LN-1294', 2.83)","('LN-2510', 2.83)","('LN-1356', 2.83)","('LN-1195', 2.83)","('LN-1443', 2.83)","('LN-1502', 2.83)"
LN-94,"('LN-625', 2.45)","('LN-2887', 3.74)","('LN-2020', 3.74)","('LN-832', 3.74)","('LN-3357', 3.74)","('LN-1514', 3.74)","('LN-2337', 3.74)","('LN-3328', 3.74)","('LN-1877', 4.0)","('LN-1187', 4.0)"
LN-530,"('LN-2680', 2.83)","('LN-2644', 2.83)","('LN-1382', 3.16)","('LN-2889', 3.16)","('LN-1723', 3.16)","('LN-2247', 3.16)","('LN-1004', 3.16)","('LN-947', 3.16)","('LN-2440', 3.16)","('LN-1821', 3.16)"
LN-204,"('LN-2278', 2.45)","('LN-1256', 2.83)","('LN-1128', 3.16)","('LN-255', 3.16)","('LN-2516', 3.16)","('LN-1939', 3.16)","('LN-2035', 3.16)","('LN-2470', 3.46)","('LN-2650', 3.46)","('LN-1225', 3.46)"
LN-2974,"('LN-2061', 4.0)","('LN-2266', 4.24)","('LN-2200', 4.24)","('LN-3065', 4.24)","('LN-707', 4.24)","('LN-1482', 4.24)","('LN-2931', 4.24)","('LN-2653', 4.24)","('LN-351', 4.24)","('LN-2755', 4.24)"
LN-222,"('LN-1627', 2.83)","('LN-2535', 3.16)","('LN-784', 3.16)","('LN-310', 3.16)","('LN-2025', 3.46)","('LN-1516', 3.46)","('LN-1097', 3.46)","('LN-2049', 3.46)","('LN-3113', 3.46)","('LN-3412', 3.46)"
LN-192,"('LN-706', 3.16)","('LN-3149', 3.16)","('LN-686', 3.16)","('LN-2716', 3.16)","('LN-3372', 3.46)","('LN-3013', 3.46)","('LN-268', 3.46)","('LN-1810', 3.46)","('LN-400', 3.46)","('LN-870', 3.46)"
LN-1026,"('LN-888', 2.45)","('LN-930', 2.83)","('LN-986', 2.83)","('LN-2684', 2.83)","('LN-1198', 2.83)","('LN-515', 2.83)","('LN-1516', 3.16)","('LN-2983', 3.16)","('LN-494', 3.16)","('LN-1462', 3.16)"
LN-2635,"('LN-3114', 4.0)","('LN-413', 4.0)","('LN-2448', 4.0)","('LN-406', 4.0)","('LN-534', 4.24)","('LN-1754', 4.24)","('LN-2261', 4.24)","('LN-3216', 4.24)","('LN-2275', 4.24)","('LN-683', 4.24)"
LN-1916,"('LN-1070', 2.45)","('LN-1673', 2.45)","('LN-1396', 2.83)","('LN-2698', 3.16)","('LN-1851', 3.16)","('LN-2439', 3.16)","('LN-2504', 3.16)","('LN-2112', 3.16)","('LN-190', 3.16)","('LN-704', 3.16)"
LN-589,"('LN-681', 2.83)","('LN-1188', 2.83)","('LN-2473', 3.16)","('LN-670', 3.16)","('LN-3210', 3.16)","('LN-2828', 3.16)","('LN-3337', 3.16)","('LN-240', 3.16)","('LN-723', 3.16)","('LN-1843', 3.16)"
LN-1587,"('LN-3072', 2.45)","('LN-495', 2.45)","('LN-1336', 2.45)","('LN-3050', 2.83)","('LN-214', 2.83)","('LN-2201', 2.83)","('LN-127', 2.83)","('LN-372', 2.83)","('LN-542', 2.83)","('LN-1004', 2.83)"
LN-2864,"('LN-1289', 2.83)","('LN-3156', 3.46)","('LN-3016', 3.46)","('LN-996', 3.46)","('LN-1473', 3.74)","('LN-2880', 3.74)","('LN-851', 3.74)","('LN-2558', 3.74)","('LN-2680', 3.74)","('LN-1125', 3.74)"
LN-1476,"('LN-3120', 2.83)","('LN-3073', 2.83)","('LN-1634', 2.83)","('LN-1414', 3.16)","('LN-1456', 3.16)","('LN-308', 3.16)","('LN-3027', 3.16)","('LN-319', 3.16)","('LN-888', 3.16)","('LN-338', 3.16)"
LN-322,"('LN-2504', 2.83)","('LN-2827', 2.83)","('LN-2136', 3.16)","('LN-2159', 3.16)","('LN-2083', 3.16)","('LN-2244', 3.16)","('LN-2746', 3.16)","('LN-1285', 3.16)","('LN-878', 3.46)","('LN-2128', 3.46)"
LN-3426,"('LN-93', 3.46)","('LN-697', 3.74)","('LN-907', 3.74)","('LN-2168', 3.74)","('LN-1792', 3.74)","('LN-1447', 3.74)","('LN-2028', 4.0)","('LN-543', 4.0)","('LN-3372', 4.0)","('LN-819', 4.0)"
LN-937,"('LN-552', 2.0)","('LN-2055', 2.83)","('LN-1842', 2.83)","('LN-3282', 3.16)","('LN-1399', 3.16)","('LN-377', 3.16)","('LN-2987', 3.16)","('LN-888', 3.16)","('LN-3319', 3.16)","('LN-1829', 3.16)"
LN-301,"('LN-458', 2.83)","('LN-2663', 3.16)","('LN-2660', 3.46)","('LN-1823', 3.46)","('LN-840', 3.46)","('LN-678', 3.46)","('LN-2456', 3.74)","('LN-380', 3.74)","('LN-641', 3.74)","('LN-3014', 3.74)"
LN-1590,"('LN-1325', 3.74)","('LN-3299', 3.74)","('LN-1553', 4.0)","('LN-1208', 4.0)","('LN-2093', 4.0)","('LN-46', 4.0)","('LN-2011', 4.0)","('LN-3337', 4.0)","('LN-1097', 4.0)","('LN-2466', 4.0)"
LN-1846,"('LN-2775', 3.16)","('LN-727', 3.16)","('LN-706', 3.46)","('LN-1381', 3.46)","('LN-2182', 3.46)","('LN-2950', 3.46)","('LN-1442', 3.46)","('LN-577', 3.74)","('LN-349', 3.74)","('LN-989', 3.74)"
LN-1606,"('LN-3108', 2.0)","('LN-494', 2.45)","('LN-1659', 2.45)","('LN-92', 2.45)","('LN-3151', 2.45)","('LN-2844', 2.45)","('LN-156', 2.45)","('LN-770', 2.83)","('LN-498', 2.83)","('LN-3251', 2.83)"
LN-2287,"('LN-2457', 2.83)","('LN-1291', 2.83)","('LN-2384', 2.83)","('LN-95', 2.83)","('LN-2375', 3.16)","('LN-330', 3.16)","('LN-651', 3.16)","('LN-203', 3.16)","('LN-2221', 3.16)","('LN-982', 3.16)"
LN-1556,"('LN-1251', 3.16)","('LN-1668', 3.46)","('LN-2454', 3.46)","('LN-1353', 3.74)","('LN-1120', 3.74)","('LN-920', 3.74)","('LN-358', 3.74)","('LN-3194', 3.74)","('LN-1500', 3.74)","('LN-167', 3.74)"
LN-2498,"('LN-981', 2.45)","('LN-842', 2.83)","('LN-610', 2.83)","('LN-2187', 2.83)","('LN-1336', 2.83)","('LN-1473', 2.83)","('LN-1036', 2.83)","('LN-1587', 3.16)","('LN-2190', 3.16)","('LN-2204', 3.16)"
LN-2139,"('LN-353', 2.45)","('LN-131', 2.83)","('LN-3082', 2.83)","('LN-498', 2.83)","('LN-3254', 3.16)","('LN-2844', 3.16)","('LN-3265', 3.16)","('LN-3417', 3.16)","('LN-3053', 3.16)","('LN-2865', 3.16)"
LN-220,"('LN-2106', 2.0)","('LN-2611', 2.83)","('LN-1301', 2.83)","('LN-3255', 2.83)","('LN-1604', 2.83)","('LN-247', 2.83)","('LN-1427', 3.16)","('LN-1463', 3.16)","('LN-3079', 3.16)","('LN-2959', 3.16)"
LN-157,"('LN-3251', 2.45)","('LN-2504', 2.45)","('LN-2857', 2.45)","('LN-3076', 2.45)","('LN-216', 2.83)","('LN-3349', 2.83)","('LN-2244', 2.83)","('LN-1600', 2.83)","('LN-3359', 2.83)","('LN-2748', 2.83)"
LN-396,"('LN-2409', 1.41)","('LN-382', 2.45)","('LN-1127', 2.45)","('LN-2637', 2.45)","('LN-829', 2.45)","('LN-1744', 2.83)","('LN-2862', 2.83)","('LN-2494', 2.83)","('LN-3240', 2.83)","('LN-890', 2.83)"
LN-696,"('LN-2934', 2.45)","('LN-2327', 2.45)","('LN-3235', 2.45)","('LN-1376', 2.45)","('LN-1857', 2.45)","('LN-213', 2.45)","('LN-3311', 2.83)","('LN-791', 2.83)","('LN-315', 2.83)","('LN-3333', 2.83)"
LN-1957,"('LN-768', 3.16)","('LN-2607', 3.16)","('LN-499', 3.16)","('LN-1919', 3.16)","('LN-1043', 3.16)","('LN-2946', 3.16)","('LN-1240', 3.16)","('LN-2718', 3.46)","('LN-624', 3.46)","('LN-180', 3.46)"
LN-764,"('LN-2330', 2.45)","('LN-1240', 2.45)","('LN-3240', 2.83)","('LN-2189', 2.83)","('LN-1919', 2.83)","('LN-2368', 2.83)","('LN-2862', 2.83)","('LN-361', 2.83)","('LN-2228', 2.83)","('LN-1906', 3.16)"
LN-329,"('LN-1962', 2.83)","('LN-534', 3.46)","('LN-722', 3.46)","('LN-3114', 3.46)","('LN-2587', 3.46)","('LN-613', 3.46)","('LN-2077', 3.46)","('LN-92', 3.46)","('LN-1756', 3.46)","('LN-909', 3.46)"
LN-717,"('LN-1521', 3.16)","('LN-2115', 3.16)","('LN-2064', 3.16)","('LN-888', 3.16)","('LN-300', 3.16)","('LN-907', 3.16)","('LN-1975', 3.16)","('LN-1482', 3.16)","('LN-185', 3.16)","('LN-3293', 3.16)"
LN-3204,"('LN-2902', 2.45)","('LN-2213', 2.45)","('LN-1377', 2.45)","('LN-1245', 2.45)","('LN-1511', 2.45)","('LN-3042', 2.83)","('LN-1471', 2.83)","('LN-3275', 2.83)","('LN-1843', 2.83)","('LN-2667', 2.83)"
LN-2826,"('LN-1565', 3.16)","('LN-2213', 3.46)","('LN-513', 3.46)","('LN-3098', 3.46)","('LN-2343', 3.46)","('LN-3385', 3.46)","('LN-240', 3.46)","('LN-3212', 3.46)","('LN-887', 3.46)","('LN-155', 3.46)"
LN-1068,"('LN-1382', 3.16)","('LN-3126', 3.16)","('LN-1605', 3.46)","('LN-1219', 3.46)","('LN-391', 3.46)","('LN-599', 3.46)","('LN-965', 3.46)","('LN-1780', 3.46)","('LN-1708', 3.46)","('LN-3152', 3.46)"
LN-67,"('LN-674', 3.16)","('LN-1396', 3.46)","('LN-194', 3.46)","('LN-113', 3.46)","('LN-902', 3.74)","('LN-548', 3.74)","('LN-698', 3.74)","('LN-333', 3.74)","('LN-255', 3.74)","('LN-3138', 3.74)"
LN-1223,"('LN-3008', 3.16)","('LN-1261', 3.16)","('LN-626', 3.16)","('LN-2211', 3.46)","('LN-89', 3.46)","('LN-1827', 3.46)","('LN-2392', 3.46)","('LN-896', 3.46)","('LN-1462', 3.46)","('LN-3427', 3.46)"
LN-3407,"('LN-602', 3.46)","('LN-2743', 3.74)","('LN-2031', 3.74)","('LN-382', 3.74)","('LN-2228', 3.74)","('LN-2607', 3.74)","('LN-2579', 4.0)","('LN-771', 4.0)","('LN-2837', 4.0)","('LN-396', 4.0)"
LN-95,"('LN-1291', 2.45)","('LN-2457', 2.83)","('LN-2287', 2.83)","('LN-1124', 2.83)","('LN-2834', 2.83)","('LN-2221', 2.83)","('LN-2300', 3.16)","('LN-1976', 3.16)","('LN-724', 3.16)","('LN-1522', 3.16)"
LN-925,"('LN-3216', 2.83)","('LN-1857', 2.83)","('LN-2860', 3.16)","('LN-571', 3.16)","('LN-1028', 3.16)","('LN-1698', 3.16)","('LN-1634', 3.16)","('LN-1891', 3.16)","('LN-909', 3.16)","('LN-2934', 3.16)"
